Ticker,Ticker_Fold,Year,YoY_Close_Category,Tone_Label_Prob,Negative_Prob,Neutral_Prob,Positive_Prob
AIMS,1,2021,negative,negative,0.9474462866783142,0.04261741042137146,0.00993624608963728
AIMS,1,2023,positive,neutral,0.007896419614553452,0.9912682771682739,0.0008353721932508051
AIMS,1,2024,negative,neutral,0.05525423586368561,0.9425497651100159,0.002195974811911583
ALDO,1,2021,positive,negative,0.9853116273880005,0.01315946877002716,0.0015289669390767813
ALDO,1,2023,positive,negative,0.9976410865783691,0.0017025958513841033,0.0006563893985003233
ALDO,1,2024,positive,negative,0.992219090461731,0.0012860114220529795,0.006494985893368721
ANTM,1,2022,positive,neutral,0.45478570461273193,0.5421800017356873,0.003034230088815093
ANTM,1,2023,negative,negative,0.871408998966217,0.12503254413604736,0.0035585251171141863
ANTM,1,2024,positive,negative,0.857298731803894,0.1397135853767395,0.002987699583172798
ARGO,1,2021,neutral,negative,0.9958621263504028,0.0034304463770240545,0.0007074536406435072
ARGO,1,2023,positive,negative,0.9796668291091919,0.018944963812828064,0.0013882205821573734
ASRI,1,2021,neutral,positive,0.1401016116142273,0.001348655205219984,0.8585497736930847
ASRI,1,2022,neutral,negative,0.9960448145866394,0.0017030747840180993,0.002252146601676941
ASRI,1,2024,neutral,negative,0.9735980033874512,0.0022466795053333044,0.024155279621481895
BAUT,1,2024,positive,negative,0.9800407886505127,0.01722402684390545,0.0027352054603397846
BBRM,1,2021,negative,negative,0.6173480749130249,0.37985092401504517,0.002800949849188328
BBRM,1,2023,negative,negative,0.9019328951835632,0.028426529839634895,0.06964059174060822
BBRM,1,2024,positive,negative,0.9935812950134277,0.005287037696689367,0.0011317349271848798
BEEF,1,2024,positive,negative,0.9990077614784241,0.0005278675816953182,0.00046446805936284363
BMHS,1,2024,negative,negative,0.8284672498703003,0.10256297141313553,0.06896977871656418
BOGA,1,2021,negative,negative,0.6934255361557007,0.30427905917167664,0.0022954153828322887
BOGA,1,2022,negative,negative,0.9841503500938416,0.011411629617214203,0.004438142757862806
BOGA,1,2024,negative,neutral,0.4652799069881439,0.5312246680259705,0.0034953944850713015
CLAY,1,2021,negative,negative,0.9974337220191956,0.0016307258047163486,0.0009355645743198693
CLAY,1,2022,negative,negative,0.8820664286613464,0.10444547981023788,0.01348805520683527
CLAY,1,2024,positive,negative,0.9974564909934998,0.0018682173686102033,0.0006752710323780775
DFAM,1,2021,positive,negative,0.9797222018241882,0.018449658527970314,0.001828124513849616
DFAM,1,2022,negative,neutral,0.35614779591560364,0.6391753554344177,0.0046768104657530785
DFAM,1,2023,negative,neutral,0.20893609523773193,0.7891735434532166,0.0018903269665315747
DFAM,1,2024,neutral,positive,0.21290984749794006,0.38414624333381653,0.4029439091682434
DIVA,1,2021,negative,negative,0.9961070418357849,0.0022537957411259413,0.001639102934859693
DIVA,1,2022,negative,negative,0.6542050838470459,0.03645212575793266,0.3093428313732147
DIVA,1,2023,negative,negative,0.9749290943145752,0.01197628304362297,0.013094623573124409
DIVA,1,2024,positive,negative,0.9777733683586121,0.0056911250576376915,0.016535518690943718
DLTA,1,2021,neutral,negative,0.9987455606460571,0.00049210136057809,0.0007623338606208563
DLTA,1,2022,positive,negative,0.9956713914871216,0.0012903359020128846,0.0030383234843611717
DLTA,1,2024,negative,negative,0.9879377484321594,0.004730850923806429,0.007331384811550379
DSSA,1,2021,positive,negative,0.9957069754600525,0.003032512031495571,0.0012605575611814857
DSSA,1,2023,positive,positive,0.23753109574317932,0.3321067690849304,0.43036216497421265
DSSA,1,2024,positive,negative,0.9828898310661316,0.005562173668295145,0.011547970585525036
DWGL,1,2021,positive,positive,0.3390847444534302,0.0025762205477803946,0.6583389639854431
DWGL,1,2022,negative,negative,0.9953049421310425,0.003454046556726098,0.0012410198105499148
DWGL,1,2023,negative,negative,0.9878292083740234,0.011464615352451801,0.0007061888463795185
DWGL,1,2024,positive,neutral,0.0992773175239563,0.8969899415969849,0.0037326582241803408
EAST,1,2023,positive,negative,0.9992901086807251,0.00028303777799010277,0.00042680450133048
ECII,1,2021,negative,negative,0.9978513717651367,0.001079482608474791,0.001069153193384409
ECII,1,2023,negative,negative,0.9226865768432617,0.07129596173763275,0.006017380394041538
ETWA,1,2021,neutral,negative,0.7066403031349182,0.28995123505592346,0.0034085421357303858
ETWA,1,2022,positive,negative,0.9742368459701538,0.005419813096523285,0.020343312993645668
GWSA,1,2021,positive,negative,0.9946099519729614,0.0006731436005793512,0.004716979805380106
GWSA,1,2022,neutral,negative,0.7795954942703247,0.003832484595477581,0.21657206118106842
GWSA,1,2023,negative,negative,0.9941781759262085,0.0037563713267445564,0.002065515611320734
GWSA,1,2024,negative,negative,0.8834935426712036,0.11306805163621902,0.00343840173445642
HAIS,1,2024,negative,neutral,0.017106160521507263,0.9794425368309021,0.003451313590630889
HEAL,1,2021,positive,negative,0.9975147247314453,0.0010335359256714582,0.0014517164090648293
HEAL,1,2023,neutral,neutral,0.06539425253868103,0.7697456479072571,0.1648600846529007
HEAL,1,2024,neutral,negative,0.9920229911804199,0.0004647148307412863,0.007512247655540705
HMSP,1,2021,negative,neutral,0.05168607458472252,0.9430086612701416,0.005305180326104164
HMSP,1,2022,neutral,negative,0.9991484880447388,0.0003478027356322855,0.0005036501679569483
HMSP,1,2023,negative,negative,0.9981514811515808,0.0015537624713033438,0.00029472773894667625
HMSP,1,2024,negative,negative,0.964107871055603,0.02909189462661743,0.006800225004553795
HRTA,1,2022,positive,negative,0.7582666873931885,0.07118628174066544,0.17054705321788788
HRTA,1,2023,negative,negative,0.993730902671814,0.0007593443151563406,0.005509810522198677
HRTA,1,2024,positive,positive,0.15577444434165955,0.016144923865795135,0.8280806541442871
IFII,1,2022,positive,negative,0.5884950757026672,0.2656034231185913,0.14590148627758026
IFII,1,2023,negative,positive,0.019710402935743332,0.2106751948595047,0.7696144580841064
IFII,1,2024,positive,negative,0.9428969621658325,0.011471831239759922,0.04563120752573013
IIKP,1,2021,neutral,negative,0.9951304197311401,0.003738016588613391,0.001131586730480194
IIKP,1,2024,neutral,negative,0.8883617520332336,0.10804865509271622,0.0035896413028240204
IMJS,1,2021,positive,neutral,0.30276432633399963,0.691045343875885,0.00619031535461545
IMJS,1,2024,positive,negative,0.9981570839881897,0.00044613401405513287,0.0013968105195090175
INKP,1,2021,neutral,negative,0.7154592275619507,0.02171560376882553,0.2628251612186432
INKP,1,2022,positive,negative,0.9863568544387817,0.0018919140566140413,0.011751189827919006
INKP,1,2023,neutral,negative,0.9666038751602173,0.03145584091544151,0.0019402946345508099
JKON,1,2021,negative,neutral,0.3467274606227875,0.6464195251464844,0.006853021215647459
JKON,1,2022,positive,negative,0.7156161069869995,0.026487836614251137,0.2578960359096527
JKON,1,2024,negative,negative,0.9901129007339478,0.009069714695215225,0.0008173410315066576
KAEF,1,2021,negative,negative,0.8923803567886353,0.10266563296318054,0.0049540079198777676
KAEF,1,2024,positive,negative,0.9972102046012878,0.0006803135620430112,0.0021094665862619877
KEJU,1,2023,neutral,negative,0.9982526898384094,0.00018307205755263567,0.0015643148217350245
KEJU,1,2024,positive,negative,0.6751083135604858,0.31994813680648804,0.004943603649735451
KPIG,1,2021,negative,negative,0.9951188564300537,0.002228661673143506,0.002652497263625264
KPIG,1,2022,negative,negative,0.8971917033195496,0.006063458044081926,0.09674481302499771
KPIG,1,2023,negative,negative,0.8050360083580017,0.013691629283130169,0.18127238750457764
KPIG,1,2024,positive,negative,0.8694379925727844,0.06112632900476456,0.06943569332361221
LPIN,1,2021,positive,negative,0.9987788796424866,0.0003882174496538937,0.0008328306139446795
LPIN,1,2022,negative,negative,0.9975343942642212,0.0017878861399367452,0.0006777109229005873
LPIN,1,2024,positive,negative,0.9957897067070007,0.0010723515879362822,0.003137910971418023
LUCK,1,2021,negative,negative,0.9989930987358093,0.00039949355414137244,0.0006073447875678539
LUCK,1,2022,negative,negative,0.9900158047676086,0.008032805286347866,0.0019512719009071589
LUCK,1,2024,positive,negative,0.9795076251029968,0.006360973697155714,0.014131473377346992
MAPB,1,2022,positive,positive,0.4104502499103546,0.004082676488906145,0.5854671001434326
MAPB,1,2023,negative,negative,0.7655109167098999,0.2267884910106659,0.0077005717903375626
MAPB,1,2024,positive,negative,0.7614818811416626,0.10502120107412338,0.13349682092666626
META,1,2024,neutral,neutral,0.07924768328666687,0.9153948426246643,0.005357414949685335
MFMI,1,2022,neutral,negative,0.8666895031929016,0.000538551714271307,0.13277186453342438
MIDI,1,2023,neutral,negative,0.9930105805397034,0.000619377417024225,0.006370078772306442
MIDI,1,2024,neutral,negative,0.9986925721168518,0.0003836672694887966,0.0009237932390533388
MINA,1,2022,neutral,neutral,0.08632643520832062,0.8948975801467896,0.0187760591506958
MYOH,1,2023,neutral,negative,0.9903408885002136,0.005640228744596243,0.004018974490463734
MYOH,1,2024,neutral,negative,0.9690255522727966,0.007114001549780369,0.02386041171848774
OPMS,1,2023,neutral,negative,0.9616749882698059,0.014275678433477879,0.02404933236539364
PPRO,1,2022,neutral,negative,0.9945496916770935,0.004712631460279226,0.0007376833818852901
PRDA,1,2024,neutral,positive,0.15290048718452454,0.1848665177822113,0.6622329950332642
PUDP,1,2024,neutral,negative,0.9979152083396912,0.0011795483296737075,0.0009052492096088827
PZZA,1,2022,negative,negative,0.9992316961288452,0.00022409095254261047,0.0005441962857730687
RBMS,1,2021,neutral,negative,0.9983324408531189,0.001351023674942553,0.00031662191031500697
SMSM,1,2021,neutral,negative,0.9644210934638977,0.007485986687242985,0.02809283882379532
TAMA,1,2023,negative,negative,0.9959476590156555,0.0031144041568040848,0.0009379821131005883
TOTL,1,2021,neutral,negative,0.9978898167610168,0.0009896676056087017,0.0011205284390598536
VICI,1,2024,neutral,neutral,0.028642183169722557,0.9675303101539612,0.003827461041510105
VOKS,1,2024,neutral,negative,0.7058498859405518,0.2778776288032532,0.016272472217679024
