Ticker,Ticker_Fold,Year,YoY_Close_Category,Tone_Label_Prob,Negative_Prob,Neutral_Prob,Positive_Prob
ADRO,0,2021,positive,positive,0.0012015216052532196,0.0007679517148062587,0.9980304837226868
ADRO,0,2022,negative,negative,0.9988353848457336,0.0009271505987271667,0.00023744936333969235
ADRO,0,2023,positive,negative,0.9441061615943909,0.007795404177159071,0.04809840768575668
ADRO,0,2024,neutral,negative,0.9960126876831055,0.001489049638621509,0.002498247195035219
APEX,0,2021,negative,positive,0.027465766295790672,0.0003157714381814003,0.9722184538841248
APEX,0,2022,negative,negative,0.9996870756149292,9.766856965143234e-05,0.00021522554743569344
APEX,0,2023,negative,positive,0.01808992028236389,0.0005649017984978855,0.9813451766967773
APEX,0,2024,negative,negative,0.5381501317024231,0.0003007475461345166,0.4615490734577179
ARII,0,2021,negative,negative,0.999690055847168,8.261585026048124e-05,0.00022742716828361154
ARII,0,2022,negative,negative,0.8296254277229309,0.0005476532387547195,0.16982696950435638
ARII,0,2023,positive,negative,0.9041039347648621,0.09559379518032074,0.00030228414107114077
ARII,0,2024,neutral,neutral,0.13910141587257385,0.5061995983123779,0.3546990156173706
ARNA,0,2021,positive,positive,0.13931086659431458,0.00013102946104481816,0.860558032989502
ARNA,0,2022,negative,negative,0.9991795420646667,0.0006453562527894974,0.00017511042824480683
ARNA,0,2023,negative,negative,0.9993775486946106,0.00046656487393192947,0.0001559662341605872
ARNA,0,2024,positive,negative,0.9982461929321289,0.00032822563662193716,0.001425591530278325
BIKE,0,2024,neutral,negative,0.9919151067733765,0.0005559182609431446,0.0075290873646736145
BIPI,0,2022,positive,negative,0.9876372814178467,0.011472952552139759,0.0008897071820683777
BIPI,0,2023,negative,neutral,0.22882820665836334,0.7686506509780884,0.0025211952161043882
BIPI,0,2024,positive,negative,0.546416699886322,0.026275279000401497,0.427308052778244
BIPP,0,2021,negative,negative,0.8996353149414062,0.003964218311011791,0.09640055149793625
BIPP,0,2022,negative,negative,0.9997468590736389,3.61290221917443e-05,0.0002169880026485771
BIPP,0,2023,negative,negative,0.9989970326423645,0.0009482309687882662,5.4830794397275895e-05
BIPP,0,2024,positive,positive,0.00593819934874773,0.0007412215927615762,0.9933205842971802
BKDP,0,2021,positive,neutral,0.007281308062374592,0.9879063367843628,0.004812336526811123
BKDP,0,2022,negative,negative,0.9975627660751343,0.0018645733362063766,0.0005727523239329457
BKDP,0,2023,negative,positive,0.0003663607349153608,0.002144078491255641,0.9974895715713501
BKDP,0,2024,negative,negative,0.9990077614784241,0.00037425346090458333,0.0006179135525599122
BLTA,0,2021,neutral,positive,0.13430029153823853,0.00048086297465488315,0.8652188181877136
BLTA,0,2022,neutral,negative,0.9998356103897095,6.744031998096034e-05,9.694814070826396e-05
BLTA,0,2023,negative,negative,0.9946576952934265,7.9977726272773e-05,0.005262215156108141
BLTA,0,2024,positive,neutral,0.0015758234076201916,0.9941627383232117,0.00426144152879715
BLUE,0,2022,positive,negative,0.9970184564590454,0.0022063441574573517,0.0007752130622975528
BLUE,0,2023,positive,negative,0.6454243063926697,0.023733723908662796,0.330841988325119
BLUE,0,2024,neutral,neutral,0.018366245552897453,0.9808582663536072,0.0007754273829050362
BMSR,0,2021,positive,positive,0.00017467199359089136,0.018921423703432083,0.9809039235115051
BMSR,0,2022,negative,negative,0.9534395337104797,0.04642783850431442,0.00013268186012282968
BMSR,0,2023,neutral,positive,0.12420030683279037,0.0021918273996561766,0.873607873916626
BMSR,0,2024,negative,negative,0.8838558793067932,0.03177559748291969,0.08436848223209381
BOLT,0,2021,positive,negative,0.9996886253356934,0.00010919565102085471,0.00020221975864842534
BOLT,0,2022,negative,positive,0.0076990933157503605,0.0014245238853618503,0.9908763766288757
BOLT,0,2023,positive,negative,0.9936420321464539,0.005933579057455063,0.0004244166484568268
