Ticker,Ticker_Fold,Year,YoY_Close_Category,Tone_Label_Prob,Negative_Prob,Neutral_Prob,Positive_Prob
AALI,4,2021,positive,positive,0.2654905319213867,0.061058200895786285,0.6734511852264404
AALI,4,2022,negative,negative,0.9956725835800171,0.002741181291639805,0.0015862190630286932
AALI,4,2023,negative,negative,0.9974266886711121,0.0023926324211061,0.00018062371236737818
AALI,4,2024,positive,negative,0.9879876375198364,0.008739780634641647,0.0032725140918046236
ACES,4,2021,negative,negative,0.7176687121391296,0.00105798349250108,0.28127333521842957
ACES,4,2022,negative,negative,0.9991378784179688,0.0002735018788371235,0.0005886085564270616
ACES,4,2023,positive,positive,0.4964374899864197,0.0064707910642027855,0.4970916211605072
ACES,4,2024,negative,negative,0.8913607001304626,0.05777394026517868,0.05086541920900345
ASLC,4,2024,negative,neutral,0.447376549243927,0.5473639965057373,0.005259414203464985
ASPI,4,2022,positive,negative,0.9152326583862305,0.05540752410888672,0.029359884560108185
ASPI,4,2023,positive,neutral,0.039895396679639816,0.9541932940483093,0.005911339074373245
ASPI,4,2024,negative,positive,0.4029938876628876,0.008772745728492737,0.5882333517074585
ATIC,4,2021,negative,positive,0.42470604181289673,0.0013394777197390795,0.5739544630050659
ATIC,4,2022,negative,negative,0.9905005693435669,0.009401766583323479,9.760019747773185e-05
ATIC,4,2023,negative,negative,0.9902847409248352,0.009129527024924755,0.0005858081276528537
ATIC,4,2024,positive,negative,0.8801205158233643,0.04429744929075241,0.07558203488588333
BALI,4,2021,positive,negative,0.910426139831543,0.03206152468919754,0.05751236528158188
BALI,4,2022,negative,positive,0.0710754469037056,0.0009319445234723389,0.9279926419258118
BALI,4,2023,positive,positive,0.043695736676454544,0.0008440135861746967,0.9554601907730103
BALI,4,2024,positive,positive,0.0010208595776930451,0.001890258165076375,0.9970888495445251
BHIT,4,2021,negative,negative,0.549066424369812,0.001982692629098892,0.4489509165287018
BHIT,4,2022,negative,negative,0.9869374632835388,0.0006054820842109621,0.012457088567316532
BHIT,4,2023,negative,negative,0.9962168335914612,0.00022776676632929593,0.0035554179921746254
