Ticker,Ticker_Fold,Year,YoY_Close_Category,Tone_Label_Prob,Negative_Prob,Neutral_Prob,Positive_Prob
ABMM,7,2021,positive,neutral,0.03499468415975571,0.7954543828964233,0.16955092549324036
ABMM,7,2022,positive,positive,0.0692911371588707,0.015674255788326263,0.9150345921516418
ABMM,7,2023,positive,negative,0.566386342048645,0.09075948596000671,0.3428541421890259
ABMM,7,2024,negative,negative,0.741425633430481,0.09037050604820251,0.1682039201259613
AGII,7,2021,positive,negative,0.8846385478973389,0.08901522308588028,0.02634624019265175
AGII,7,2022,negative,negative,0.7599794864654541,0.20667967200279236,0.033340804278850555
AGII,7,2023,negative,neutral,0.0032442708034068346,0.9915972352027893,0.005158516578376293
AGII,7,2024,negative,negative,0.9553481340408325,0.000805025571025908,0.04384681582450867
AISA,7,2021,negative,positive,0.003185022622346878,0.21924297511577606,0.7775720357894897
AISA,7,2022,negative,neutral,0.0014690473908558488,0.9235371351242065,0.07499376684427261
AISA,7,2023,negative,negative,0.9385160207748413,0.06049962714314461,0.0009843750158324838
AISA,7,2024,positive,negative,0.9764885902404785,0.004368347115814686,0.019143028184771538
AKPI,7,2021,positive,positive,0.042910944670438766,0.00020784955995623022,0.9568811655044556
AKPI,7,2022,negative,positive,0.11560415476560593,0.0015579714672639966,0.8828378915786743
AKPI,7,2023,negative,negative,0.5767793655395508,0.3760926425457001,0.04712793603539467
AKPI,7,2024,negative,negative,0.997296154499054,0.002513315062969923,0.00019061857892666012
ALMI,7,2021,positive,positive,0.26956677436828613,0.008603965863585472,0.7218292355537415
ALMI,7,2023,negative,negative,0.9982956051826477,0.0012762538390234113,0.0004281718283891678
ALMI,7,2024,positive,negative,0.9974229335784912,0.002387369517236948,0.0001897435140563175
ALTO,7,2021,negative,negative,0.9052916169166565,0.09356763958930969,0.0011406677076593041
ALTO,7,2022,negative,negative,0.9989295601844788,0.00015737277863081545,0.0009130214457400143
ALTO,7,2023,negative,neutral,0.3103262484073639,0.6826381683349609,0.007035575341433287
AMIN,7,2021,negative,negative,0.9698091745376587,0.02826211042702198,0.0019287571776658297
AMIN,7,2022,negative,negative,0.9987521171569824,0.00010748122440418229,0.0011404120596125722
AMIN,7,2023,positive,negative,0.9834766387939453,0.002295267302542925,0.014228031039237976
AMIN,7,2024,neutral,negative,0.9992978572845459,0.00038818325265310705,0.0003138921456411481
AMRT,7,2021,positive,negative,0.7985489964485168,0.18863274157047272,0.012818253599107265
AMRT,7,2022,positive,positive,0.026521751657128334,0.01578310690820217,0.9576951861381531
AMRT,7,2023,neutral,negative,0.8441545963287354,0.0017971288179978728,0.15404824912548065
AMRT,7,2024,negative,negative,0.663638174533844,0.3322439193725586,0.004117955453693867
ARTA,7,2021,positive,negative,0.949250340461731,0.00811042170971632,0.042639296501874924
ARTA,7,2022,negative,neutral,0.2601400315761566,0.7373085618019104,0.002551398938521743
ARTA,7,2023,positive,negative,0.9772198796272278,0.0016845670761540532,0.02109552174806595
ARTA,7,2024,negative,positive,0.005379962734878063,0.008251581341028214,0.9863684773445129
AUTO,7,2021,neutral,negative,0.9150071740150452,0.009685013443231583,0.07530787587165833
AUTO,7,2022,positive,negative,0.8988606333732605,0.0003011970256920904,0.10083811730146408
AUTO,7,2023,negative,negative,0.9958932399749756,0.00034053970011882484,0.003766310401260853
AUTO,7,2024,positive,negative,0.9977983236312866,0.001839167787693441,0.0003625873359851539
AYLS,7,2022,negative,neutral,0.14060525596141815,0.5689923763275146,0.290402352809906
AYLS,7,2023,negative,negative,0.5204892158508301,0.34108173847198486,0.13842904567718506
AYLS,7,2024,positive,negative,0.9942050576210022,0.0035930091980844736,0.002201945288106799
BAPA,7,2021,positive,negative,0.9261928200721741,0.07131008058786392,0.0024970027152448893
BAPA,7,2022,negative,negative,0.9938686490058899,0.00587529456242919,0.00025599703076295555
BAPA,7,2023,negative,negative,0.7001516819000244,0.2989566922187805,0.0008916552760638297
BAPA,7,2024,neutral,negative,0.9901607036590576,0.00866678822785616,0.0011724927462637424
BCIP,7,2021,negative,positive,0.000344119849614799,0.0006527950172312558,0.9990031123161316
BCIP,7,2022,positive,neutral,0.012852872721850872,0.9572482705116272,0.029898863285779953
BCIP,7,2023,negative,neutral,0.058603815734386444,0.9404348134994507,0.0009612896828912199
BCIP,7,2024,positive,negative,0.670538067817688,0.3272472620010376,0.002214648062363267
BIKA,7,2021,negative,negative,0.9714851379394531,0.025692502036690712,0.0028224254492670298
BIKA,7,2022,negative,neutral,0.10266096144914627,0.893053412437439,0.004285640083253384
BIKA,7,2023,negative,negative,0.8788579106330872,0.12049898505210876,0.0006431977380998433
CSAP,7,2021,positive,negative,0.9871163964271545,0.003047049045562744,0.009836600162088871
CSAP,7,2022,positive,positive,0.06279084831476212,0.017677120864391327,0.919532060623169
CSAP,7,2023,negative,positive,0.12195757031440735,0.009529483504593372,0.8685129880905151
CSAP,7,2024,negative,neutral,0.1285255402326584,0.8618994355201721,0.009575001895427704
CTBN,7,2021,negative,neutral,0.022000795230269432,0.9764410257339478,0.0015581391053274274
CTBN,7,2022,negative,positive,0.20862384140491486,0.0018310117302462459,0.7895451784133911
CTBN,7,2023,negative,neutral,0.0017655862029641867,0.9283530116081238,0.069881372153759
CTBN,7,2024,positive,positive,0.001003363635390997,0.0003206917899660766,0.9986758828163147
CTRA,7,2021,negative,negative,0.9966566562652588,0.000497622590046376,0.0028457066509872675
CTRA,7,2022,positive,neutral,0.0405564121901989,0.9500998258590698,0.009343806654214859
CTRA,7,2023,neutral,neutral,0.009956078603863716,0.8141878843307495,0.17585602402687073
CTRA,7,2024,negative,neutral,0.018976181745529175,0.9748143553733826,0.0062094796448946
ERAA,7,2021,negative,positive,0.02698248066008091,0.00022616393107455224,0.9727914333343506
ERAA,7,2022,negative,negative,0.6705933809280396,0.2737814486026764,0.05562513694167137
ERAA,7,2023,negative,negative,0.9954909682273865,0.003948133904486895,0.0005610072985291481
ERAA,7,2024,positive,negative,0.9875401258468628,0.01125260442495346,0.001207307679578662
FIMP,7,2023,negative,negative,0.9970417618751526,0.0003790487244259566,0.0025791798252612352
FIMP,7,2024,positive,negative,0.9857884049415588,0.013618878088891506,0.0005927073070779443
GGRM,7,2021,negative,neutral,0.001271369052119553,0.9963262677192688,0.0024024127051234245
GGRM,7,2022,negative,neutral,0.06072094291448593,0.9358095526695251,0.0034695821814239025
GGRM,7,2023,negative,negative,0.9625951051712036,0.009522037580609322,0.02788279391825199
GGRM,7,2024,negative,neutral,0.11055435240268707,0.8874359130859375,0.0020096669904887676
GOTO,7,2024,positive,negative,0.9799714088439941,0.0196083914488554,0.0004201848933007568
GTSI,7,2024,positive,positive,0.2222289890050888,0.003112486796453595,0.7746585011482239
HRME,7,2021,negative,negative,0.8911370635032654,0.04155702888965607,0.06730593740940094
HRME,7,2022,negative,neutral,0.220182403922081,0.4906187951564789,0.28919878602027893
HRME,7,2024,neutral,positive,0.02143041230738163,0.13962538540363312,0.8389441967010498
IATA,7,2021,positive,positive,0.06775017827749252,0.34804004430770874,0.5842097401618958
IATA,7,2022,negative,negative,0.7407330274581909,0.25699880719184875,0.0022681900300085545
IATA,7,2024,positive,positive,0.41167527437210083,0.0154325095936656,0.5728922486305237
IBOS,7,2024,negative,negative,0.9989715814590454,0.0006754716741852462,0.00035294052213430405
IBST,7,2021,positive,neutral,0.01544322818517685,0.9751596450805664,0.009397145360708237
IBST,7,2022,negative,negative,0.973669171333313,0.025918029248714447,0.0004127786378376186
IBST,7,2023,negative,negative,0.9940685033798218,0.004993725102394819,0.0009378691902384162
IBST,7,2024,negative,negative,0.995999813079834,0.0017326559172943234,0.0022675669752061367
ICBP,7,2021,positive,positive,0.000992023735307157,0.001130755408667028,0.9978772401809692
ICBP,7,2022,positive,negative,0.9948590993881226,0.00010338307765778154,0.005037523340433836
ICBP,7,2023,negative,negative,0.8617869019508362,0.002558153821155429,0.1356549710035324
ICBP,7,2024,neutral,positive,0.06924489140510559,0.38229599595069885,0.5484590530395508
IKBI,7,2022,neutral,neutral,0.007022422272711992,0.9912741780281067,0.001703379675745964
IKBI,7,2023,positive,positive,0.10109151154756546,0.061479926109313965,0.8374285697937012
IKBI,7,2024,negative,negative,0.7435848116874695,0.24649985134601593,0.009915376082062721
INCO,7,2021,positive,negative,0.8749170899391174,0.12429920583963394,0.0007837139419279993
INCO,7,2022,positive,positive,0.000428961735451594,0.0001893772860057652,0.9993816614151001
INCO,7,2023,negative,negative,0.9949719905853271,0.004415975883603096,0.0006120182224549353
INCO,7,2024,negative,neutral,0.006744019687175751,0.9917284846305847,0.0015274669276550412
INTD,7,2021,neutral,positive,0.004367076326161623,0.0007809322560206056,0.9948520064353943
INTD,7,2022,negative,negative,0.9915292263031006,0.008147116750478745,0.00032368244137614965
INTD,7,2023,negative,negative,0.6784100532531738,0.3205203711986542,0.0010696389945223927
INTD,7,2024,positive,negative,0.9977194666862488,0.0017157439142465591,0.000564723857678473
INTP,7,2021,negative,negative,0.6732205748558044,0.09753882139921188,0.22924059629440308
INTP,7,2022,positive,negative,0.8087162971496582,0.00039962888695299625,0.19088412821292877
INTP,7,2023,negative,positive,0.034647904336452484,0.024560531601309776,0.9407914876937866
INTP,7,2024,negative,negative,0.6364026665687561,0.054343629628419876,0.3092537224292755
IPTV,7,2022,negative,negative,0.9991863369941711,0.00043617779738269746,0.00037744909059256315
IPTV,7,2023,negative,negative,0.8904845714569092,0.10343686491250992,0.0060785068199038506
IPTV,7,2024,positive,negative,0.9991064667701721,0.000589962350204587,0.00030360635719262064
JSKY,7,2021,negative,neutral,0.014371374621987343,0.9682503342628479,0.01737833209335804
KBAG,7,2022,neutral,negative,0.8539794683456421,0.10141481459140778,0.04460565000772476
KBAG,7,2023,negative,negative,0.8960946202278137,0.0845159962773323,0.019389452412724495
KBAG,7,2024,positive,positive,0.2664564549922943,0.004141838289797306,0.729401707649231
KIJA,7,2021,negative,positive,0.004856639076024294,0.001106820534914732,0.9940365552902222
KIJA,7,2022,negative,positive,0.000497127533890307,0.000570540374610573,0.9989323019981384
KIJA,7,2023,negative,neutral,0.062364958226680756,0.8870522379875183,0.05058280751109123
KIJA,7,2024,positive,positive,0.0023857620544731617,0.0009893346577882767,0.9966249465942383
KINO,7,2021,positive,negative,0.9720506072044373,0.0014933123020455241,0.02645605430006981
KINO,7,2022,negative,positive,0.06128692254424095,0.25138059258461,0.6873324513435364
KINO,7,2023,negative,negative,0.9914777874946594,0.00034146217512898147,0.008180779404938221
KINO,7,2024,negative,positive,0.005304238758981228,0.11461838334798813,0.8800773620605469
KOIN,7,2021,negative,positive,0.005491279065608978,0.22585183382034302,0.7686569094657898
KOIN,7,2022,negative,positive,0.023495782166719437,0.08223694562911987,0.8942672610282898
KOIN,7,2023,negative,negative,0.9980484247207642,0.0017804610542953014,0.00017103432037401944
KOIN,7,2024,positive,negative,0.7484176754951477,0.004572114907205105,0.24701029062271118
LION,7,2021,negative,positive,0.0009661794174462557,0.001257569994777441,0.997776210308075
LION,7,2022,positive,neutral,0.3973751962184906,0.5981888175010681,0.004435945302248001
LION,7,2023,negative,negative,0.9986650943756104,0.0005618945579044521,0.0007729919743724167
LION,7,2024,negative,negative,0.9971221089363098,0.0007505787652917206,0.0021273354068398476
LPLI,7,2021,negative,neutral,0.005890849977731705,0.9936184883117676,0.000490786915179342
LPLI,7,2022,neutral,neutral,0.005852870177477598,0.9928140044212341,0.0013331115478649735
LPLI,7,2023,negative,neutral,0.002692817011848092,0.9943680167198181,0.0029391807038336992
MAPI,7,2021,positive,negative,0.9992465972900391,0.0004200558178126812,0.0003333964559715241
MAPI,7,2022,positive,positive,0.04413118585944176,0.004719952121376991,0.9511488676071167
MAPI,7,2023,negative,negative,0.9911409616470337,0.007304294966161251,0.0015547153307124972
MAPI,7,2024,negative,neutral,0.032163627445697784,0.6364989280700684,0.33133742213249207
