Ticker,Ticker_Fold,Year,YoY_Close_Category,Tone_Label_Prob,Negative_Prob,Neutral_Prob,Positive_Prob
ABBA,5,2021,positive,neutral,0.011434207670390606,0.9882996082305908,0.00026612344663590193
ABBA,5,2022,negative,negative,0.9439836740493774,0.05297655239701271,0.003039794508367777
ABBA,5,2023,negative,neutral,0.19283427298069,0.806833028793335,0.00033273149165324867
ADES,5,2021,positive,positive,0.013686100952327251,0.0030905790627002716,0.9832233786582947
ADES,5,2022,positive,negative,0.9589324593544006,0.0005498706013895571,0.04051763936877251
ADES,5,2023,positive,negative,0.7731924653053284,0.20408663153648376,0.02272086963057518
ADES,5,2024,neutral,positive,0.09404277801513672,0.3336179554462433,0.5723392963409424
ADMG,5,2021,negative,positive,0.07041119039058685,0.004152403678745031,0.9254363775253296
ADMG,5,2022,negative,negative,0.9009880423545837,0.09882938116788864,0.0001826021180022508
ADMG,5,2023,negative,neutral,0.21760983765125275,0.5204861164093018,0.2619040906429291
ADMG,5,2024,neutral,negative,0.9992281198501587,0.00019284443987999111,0.0005790867144241929
AKKU,5,2021,neutral,negative,0.7359505891799927,0.24971070885658264,0.014338657259941101
AKKU,5,2022,neutral,negative,0.8845183849334717,0.00743099395185709,0.10805067420005798
AKKU,5,2023,negative,negative,0.8645421266555786,0.1343156397342682,0.0011422315146774054
AKSI,5,2021,negative,neutral,0.47233152389526367,0.5202808380126953,0.0073876711539924145
AKSI,5,2022,negative,negative,0.9403854608535767,0.03440120071172714,0.025213390588760376
AKSI,5,2023,negative,negative,0.9910486936569214,0.007589309476315975,0.0013618870871141553
AKSI,5,2024,positive,positive,0.009163239039480686,0.024234430864453316,0.9666023254394531
ATAP,5,2024,negative,neutral,0.16910257935523987,0.8306338787078857,0.00026355552836321294
BATA,5,2021,negative,negative,0.9800874590873718,0.0004389992682263255,0.019473616033792496
BATA,5,2023,negative,negative,0.9867736101150513,0.002321600914001465,0.010904759168624878
BATA,5,2024,negative,negative,0.9450541734695435,0.0005785893299616873,0.05436725541949272
BAYU,5,2021,positive,negative,0.8466789722442627,0.054311539977788925,0.09900952875614166
BAYU,5,2022,negative,negative,0.9861235618591309,0.004923388361930847,0.008952964097261429
BAYU,5,2023,positive,neutral,0.395353764295578,0.4670700430870056,0.13757622241973877
BAYU,5,2024,neutral,positive,0.005335682071745396,0.0003369217156432569,0.9943273663520813
BIMA,5,2021,positive,positive,0.2733466923236847,0.002737790811806917,0.7239154577255249
BIMA,5,2022,negative,negative,0.9984253644943237,0.00010274107626173645,0.0014719205209985375
BIMA,5,2023,negative,negative,0.9953078627586365,0.004614921286702156,7.729201024631038e-05
BIMA,5,2024,negative,negative,0.9997230172157288,3.430679498706013e-05,0.00024263178056571633
BMTR,5,2021,neutral,negative,0.9856619238853455,0.0003620704810600728,0.01397609245032072
BMTR,5,2022,neutral,negative,0.980508029460907,0.0029141216073185205,0.01657787524163723
BMTR,5,2023,negative,negative,0.9991574287414551,0.00031848717480897903,0.000524025468621403
BMTR,5,2024,negative,negative,0.9981180429458618,0.0011946562444791198,0.0006873654201626778
BRPT,5,2021,negative,negative,0.9509831666946411,0.024189753457903862,0.024827195331454277
BRPT,5,2022,negative,negative,0.6112023591995239,0.006741749122738838,0.3820558786392212
BRPT,5,2023,positive,neutral,0.434718519449234,0.473774790763855,0.09150673449039459
BRPT,5,2024,positive,negative,0.9591897130012512,0.0021451455540955067,0.03866514936089516
BULL,5,2021,negative,negative,0.9453490972518921,0.054391391575336456,0.000259574968367815
BULL,5,2022,negative,negative,0.6937811970710754,0.2618958353996277,0.0443229004740715
BULL,5,2023,positive,positive,0.06480973213911057,0.00028163057868368924,0.9349086284637451
BULL,5,2024,neutral,negative,0.9978548884391785,0.00019166970741935074,0.0019535128958523273
CNKO,5,2021,neutral,negative,0.9833999276161194,0.004161793272942305,0.012438222765922546
CNKO,5,2022,neutral,negative,0.9984476566314697,0.0010874608997255564,0.0004648965841624886
CNKO,5,2023,negative,negative,0.9927760362625122,4.376881042844616e-05,0.007180139422416687
CNKO,5,2024,positive,negative,0.8684296011924744,0.10126440972089767,0.030305953696370125
COCO,5,2021,negative,positive,0.001913535757921636,0.00018304520926903933,0.9979034662246704
COCO,5,2022,positive,negative,0.7249560952186584,0.020463580265641212,0.25458037853240967
COCO,5,2023,negative,positive,0.11040233820676804,0.11291828751564026,0.7766793966293335
COCO,5,2024,positive,negative,0.9964206218719482,8.034741767914966e-05,0.003499118145555258
CPIN,5,2022,negative,negative,0.9796090722084045,0.000240591456531547,0.02015041373670101
CSIS,5,2021,neutral,negative,0.9978935122489929,0.0016756141558289528,0.0004308275238145143
CSIS,5,2022,negative,negative,0.9984789490699768,0.00019191051251254976,0.0013292043004184961
CSIS,5,2023,negative,negative,0.9288738965988159,0.07083192467689514,0.0002941915881820023
CSIS,5,2024,positive,positive,0.15889118611812592,0.0017736006993800402,0.8393352031707764
DADA,5,2022,neutral,negative,0.9870119690895081,0.0007776880520395935,0.012210231274366379
DADA,5,2023,negative,negative,0.9883147478103638,0.003193677868694067,0.008491559885442257
DADA,5,2024,positive,negative,0.9805701375007629,0.0017435622867196798,0.017686277627944946
DEAL,5,2021,negative,negative,0.8888504505157471,0.10904151201248169,0.0021080097649246454
DEAL,5,2022,neutral,positive,0.003612389089539647,0.00048429478192701936,0.9959033131599426
EPMT,5,2022,positive,positive,0.4703885018825531,0.024412263184785843,0.5051993131637573
EPMT,5,2023,negative,negative,0.9991625547409058,0.0006638620398007333,0.00017350002599414438
EPMT,5,2024,negative,positive,0.03127850964665413,0.0010576207423582673,0.9676638245582581
ESIP,5,2022,negative,positive,0.0004145990824326873,0.0001003443612717092,0.9994850158691406
ESIP,5,2023,negative,negative,0.6255838871002197,0.01583259366452694,0.3585835099220276
ESIP,5,2024,positive,negative,0.7788906097412109,0.025144919753074646,0.1959645301103592
GDST,5,2021,negative,negative,0.9920743703842163,0.00016109268472064286,0.007764533627778292
GDST,5,2022,positive,negative,0.9992057681083679,0.000306361704133451,0.00048790391883812845
GDST,5,2023,negative,positive,0.11928126960992813,0.004985302686691284,0.875733494758606
GDST,5,2024,negative,positive,0.4839189648628235,0.0014454099582508206,0.5146356821060181
GEMA,5,2021,neutral,negative,0.9097691178321838,0.0026626677718013525,0.08756829053163528
GEMA,5,2022,negative,positive,0.08158023655414581,0.10795047134160995,0.8104693293571472
GEMA,5,2023,negative,negative,0.9986472725868225,0.0009233963792212307,0.0004292840894777328
GEMA,5,2024,negative,negative,0.9742690920829773,0.024333108216524124,0.001397787593305111
GLOB,5,2021,negative,positive,0.06186475232243538,0.006230758037418127,0.9319044947624207
GLOB,5,2022,negative,positive,0.034372054040431976,0.0018187668174505234,0.9638091921806335
GLOB,5,2023,negative,negative,0.9966498017311096,0.0014606639742851257,0.0018896060064435005
GZCO,5,2021,positive,positive,0.07647175341844559,0.04641592502593994,0.8771123886108398
GZCO,5,2022,negative,neutral,0.017316129058599472,0.9556666612625122,0.027017107233405113
GZCO,5,2023,negative,negative,0.9910669922828674,0.008434494957327843,0.0004986000130884349
GZCO,5,2024,neutral,positive,0.002196176443248987,0.0017716365400701761,0.996032178401947
HOTL,5,2021,neutral,negative,0.9953064322471619,0.003925243858247995,0.0007682290743105114
HOTL,5,2022,neutral,negative,0.9574989676475525,0.028884073719382286,0.013616962358355522
HOTL,5,2023,neutral,negative,0.9705509543418884,0.02927795611321926,0.00017112241766881198
IMAS,5,2021,negative,positive,0.034798089414834976,0.0012583474162966013,0.9639435410499573
IMAS,5,2022,positive,positive,0.4494630694389343,0.04389552026987076,0.5066414475440979
IMAS,5,2023,negative,negative,0.6943656802177429,0.02406799979507923,0.2815663516521454
IMAS,5,2024,negative,negative,0.8729761242866516,0.018431656062602997,0.10859217494726181
INDS,5,2021,positive,positive,0.013557284139096737,0.001511055277660489,0.9849317073822021
INDS,5,2022,positive,negative,0.8548091650009155,0.04220132157206535,0.1029895469546318
INDS,5,2023,positive,negative,0.9674562215805054,0.027224624529480934,0.005319083575159311
INDS,5,2024,negative,positive,0.01269777026027441,0.00033835909562185407,0.9869639277458191
IPOL,5,2021,negative,negative,0.9861300587654114,0.0011022588005289435,0.012767703272402287
IPOL,5,2022,neutral,negative,0.9953629970550537,0.0005528151523321867,0.004084154963493347
IPOL,5,2023,negative,negative,0.9674074649810791,0.00016058613255154341,0.032431960105895996
IPOL,5,2024,negative,positive,0.0013072765432298183,0.0005502740386873484,0.9981424808502197
ISSP,5,2021,positive,positive,0.0012975629651919007,0.0015479929279536009,0.9971544742584229
ISSP,5,2022,negative,negative,0.6657819151878357,0.3250317871570587,0.009186221286654472
ISSP,5,2023,neutral,positive,0.005803541745990515,0.0015168620739132166,0.9926795959472656
ISSP,5,2024,positive,neutral,0.017622770741581917,0.9755719900131226,0.00680529186502099
JRPT,5,2021,neutral,positive,0.0031997025944292545,0.010805023834109306,0.9859952330589294
JRPT,5,2022,positive,negative,0.999843955039978,5.034924470237456e-05,0.00010576208296697587
