Ticker,Ticker_Fold,Year,YoY_Close_Category,Tone_Label_Prob,Negative_Prob,Neutral_Prob,Positive_Prob
ABBA,5,2021,positive,neutral,0.4250132441520691,0.4334830641746521,0.1415037214756012
ABBA,5,2022,negative,negative,0.6104821562767029,0.35701730847358704,0.03250053897500038
ABBA,5,2023,negative,negative,0.5619840621948242,0.40768304467201233,0.030332859605550766
ADES,5,2021,positive,negative,0.7347009181976318,0.2297295778989792,0.03556947782635689
ADES,5,2022,positive,positive,0.39506223797798157,0.15606404840946198,0.44887372851371765
ADES,5,2023,positive,positive,0.20047569274902344,0.1362329125404358,0.6632913947105408
ADES,5,2024,neutral,positive,0.0937536209821701,0.0409175269305706,0.865328848361969
ADMG,5,2021,negative,positive,0.21644453704357147,0.19495971500873566,0.5885957479476929
ADMG,5,2022,negative,positive,0.2861723005771637,0.09189586341381073,0.6219318509101868
ADMG,5,2023,negative,negative,0.5178079605102539,0.27961137890815735,0.20258070528507233
ADMG,5,2024,neutral,positive,0.3996785879135132,0.19663572311401367,0.40368568897247314
AKKU,5,2021,neutral,neutral,0.4404750168323517,0.4945470094680786,0.06497799605131149
AKKU,5,2022,neutral,negative,0.5933904647827148,0.32305634021759033,0.08355318009853363
AKKU,5,2023,negative,negative,0.5671826004981995,0.3985002040863037,0.03431718051433563
AKSI,5,2021,negative,negative,0.6917179822921753,0.219687819480896,0.08859416097402573
AKSI,5,2022,negative,negative,0.6157940030097961,0.17119036614894867,0.21301566064357758
AKSI,5,2023,negative,positive,0.21840490400791168,0.09278319776058197,0.6888119578361511
AKSI,5,2024,positive,positive,0.2398321032524109,0.27151864767074585,0.4886492192745209
ATAP,5,2024,negative,negative,0.5756797194480896,0.3867621421813965,0.037558089941740036
BATA,5,2021,negative,negative,0.43037694692611694,0.2387886941432953,0.3308343291282654
BATA,5,2023,negative,positive,0.23980894684791565,0.04132332280278206,0.7188677191734314
BATA,5,2024,negative,negative,0.5046526789665222,0.17952461540699005,0.3158227801322937
BAYU,5,2021,positive,positive,0.22367912530899048,0.10467671602964401,0.6716441512107849
BAYU,5,2022,negative,negative,0.46722906827926636,0.2085154950618744,0.32425540685653687
BAYU,5,2023,positive,negative,0.6057010293006897,0.16808360815048218,0.2262153923511505
BAYU,5,2024,neutral,positive,0.39692696928977966,0.1342504620552063,0.46882253885269165
BIMA,5,2021,positive,negative,0.6221140623092651,0.20718882977962494,0.17069704830646515
BIMA,5,2022,negative,negative,0.6527742147445679,0.21170029044151306,0.13552552461624146
BIMA,5,2023,negative,negative,0.8180599808692932,0.14956435561180115,0.03237568587064743
BIMA,5,2024,negative,negative,0.6142784953117371,0.3254033327102661,0.06031813472509384
BMTR,5,2021,neutral,neutral,0.4403736889362335,0.4618368148803711,0.09778954833745956
BMTR,5,2022,neutral,negative,0.6040838360786438,0.1371106207370758,0.258805513381958
BMTR,5,2023,negative,negative,0.5788707733154297,0.10325407981872559,0.3178751468658447
BMTR,5,2024,negative,negative,0.6033924221992493,0.24578571319580078,0.15082184970378876
BRPT,5,2021,negative,negative,0.5786807537078857,0.3342296779155731,0.08708958327770233
BRPT,5,2022,negative,negative,0.5204921960830688,0.22757749259471893,0.2519303262233734
BRPT,5,2023,positive,positive,0.2840982675552368,0.1635575294494629,0.5523442029953003
BRPT,5,2024,positive,negative,0.4913884997367859,0.220309317111969,0.28830215334892273
BULL,5,2021,negative,neutral,0.4754774868488312,0.4899335503578186,0.034589022397994995
BULL,5,2022,negative,neutral,0.38725969195365906,0.5217317938804626,0.0910084992647171
BULL,5,2023,positive,positive,0.36040300130844116,0.2780382037162781,0.36155885457992554
BULL,5,2024,neutral,negative,0.41397684812545776,0.26571163535118103,0.3203115165233612
CNKO,5,2021,neutral,negative,0.5565599203109741,0.26306813955307007,0.18037189543247223
CNKO,5,2022,neutral,negative,0.6344452500343323,0.33018794655799866,0.035366807132959366
CNKO,5,2023,negative,negative,0.8185193538665771,0.15022993087768555,0.031250640749931335
CNKO,5,2024,positive,negative,0.7068007588386536,0.23868469893932343,0.05451459437608719
COCO,5,2021,negative,negative,0.3853425085544586,0.23550406098365784,0.37915343046188354
COCO,5,2022,positive,negative,0.4129308760166168,0.20059029757976532,0.38647887110710144
COCO,5,2023,negative,positive,0.24124039709568024,0.10205790400505066,0.6567017436027527
COCO,5,2024,positive,neutral,0.4402081370353699,0.44409874081611633,0.11569306254386902
CPIN,5,2022,negative,negative,0.6460553407669067,0.22182008624076843,0.13212455809116364
CSIS,5,2021,neutral,negative,0.6835516691207886,0.26431623101234436,0.05213211104273796
CSIS,5,2022,negative,negative,0.6446477174758911,0.26098355650901794,0.09436869621276855
CSIS,5,2023,negative,negative,0.625862717628479,0.22394588589668274,0.15019139647483826
CSIS,5,2024,positive,negative,0.6559692025184631,0.19772563874721527,0.14630505442619324
DADA,5,2022,neutral,negative,0.7134457230567932,0.13802950084209442,0.1485247164964676
DADA,5,2023,negative,negative,0.4361869692802429,0.23742268979549408,0.3263903558254242
DADA,5,2024,positive,negative,0.46305423974990845,0.26178160309791565,0.2751641869544983
DEAL,5,2021,negative,negative,0.5696474313735962,0.30493128299713135,0.1254211813211441
DEAL,5,2022,neutral,negative,0.7161193490028381,0.2556138336658478,0.028266780078411102
EPMT,5,2022,positive,negative,0.5011362433433533,0.2512402832508087,0.2476234883069992
EPMT,5,2023,negative,negative,0.7425951361656189,0.20341885089874268,0.05398594215512276
EPMT,5,2024,negative,negative,0.7315089106559753,0.21192674338817596,0.056564319878816605
ESIP,5,2022,negative,negative,0.47898998856544495,0.3984701931476593,0.12253978848457336
ESIP,5,2023,negative,negative,0.549902081489563,0.2684863805770874,0.181611567735672
ESIP,5,2024,positive,negative,0.5875769257545471,0.21051284670829773,0.20191024243831635
GDST,5,2021,negative,negative,0.6489371061325073,0.3163970410823822,0.03466586768627167
GDST,5,2022,positive,negative,0.6906809210777283,0.2763548791408539,0.03296415135264397
GDST,5,2023,negative,negative,0.7278046011924744,0.25382086634635925,0.018374556675553322
GDST,5,2024,negative,positive,0.20590686798095703,0.3375462293624878,0.4565468728542328
GEMA,5,2021,neutral,positive,0.17046470940113068,0.29125380516052246,0.5382815003395081
GEMA,5,2022,negative,positive,0.153438001871109,0.10735248774290085,0.7392094731330872
GEMA,5,2023,negative,negative,0.6759346723556519,0.2806921899318695,0.04337310791015625
GEMA,5,2024,negative,negative,0.5927658081054688,0.38326936960220337,0.023964764550328255
GLOB,5,2021,negative,positive,0.11922214925289154,0.15365654230117798,0.7271212935447693
GLOB,5,2022,negative,negative,0.6011110544204712,0.23417526483535767,0.16471374034881592
GLOB,5,2023,negative,negative,0.7277969121932983,0.21838799118995667,0.05381518229842186
GZCO,5,2021,positive,positive,0.051883433014154434,0.04102640226483345,0.9070901274681091
GZCO,5,2022,negative,negative,0.49594858288764954,0.3968697488307953,0.10718170553445816
GZCO,5,2023,negative,negative,0.36640647053718567,0.31944194436073303,0.3141515254974365
GZCO,5,2024,neutral,positive,0.06608118116855621,0.04614362493157387,0.887775182723999
HOTL,5,2021,neutral,negative,0.5733965635299683,0.3568763732910156,0.06972704082727432
HOTL,5,2022,neutral,negative,0.45453396439552307,0.4235207438468933,0.121945321559906
HOTL,5,2023,neutral,negative,0.620303750038147,0.24158963561058044,0.1381065994501114
IMAS,5,2021,negative,positive,0.19395259022712708,0.1470816731452942,0.6589656472206116
IMAS,5,2022,positive,negative,0.5462642908096313,0.23663188517093658,0.21710380911827087
IMAS,5,2023,negative,negative,0.4197253882884979,0.17295314371585846,0.40732142329216003
IMAS,5,2024,negative,positive,0.3455025553703308,0.16947491466999054,0.48502257466316223
INDS,5,2021,positive,negative,0.46114736795425415,0.32238730788230896,0.21646535396575928
INDS,5,2022,positive,negative,0.4337286055088043,0.2971377670764923,0.26913362741470337
INDS,5,2023,positive,negative,0.6403358578681946,0.2257244884967804,0.13393966853618622
INDS,5,2024,negative,negative,0.6012374758720398,0.2631623446941376,0.13560011982917786
IPOL,5,2021,negative,negative,0.6762532591819763,0.1496034860610962,0.1741432100534439
IPOL,5,2022,neutral,positive,0.236332967877388,0.13877728581428528,0.6248896718025208
IPOL,5,2023,negative,positive,0.29307520389556885,0.13134925067424774,0.5755755305290222
IPOL,5,2024,negative,negative,0.5289174318313599,0.2960232198238373,0.17505933344364166
ISSP,5,2021,positive,negative,0.45092692971229553,0.23787523806095123,0.3111978769302368
ISSP,5,2022,negative,positive,0.30972835421562195,0.18002638220787048,0.5102452635765076
ISSP,5,2023,neutral,negative,0.5802261233329773,0.30960530042648315,0.11016853898763657
ISSP,5,2024,positive,positive,0.30200818181037903,0.3102363646030426,0.38775548338890076
JRPT,5,2021,neutral,negative,0.4071512222290039,0.3090859055519104,0.2837628722190857
JRPT,5,2022,positive,negative,0.4726828634738922,0.4488207697868347,0.07849641889333725
JRPT,5,2023,positive,negative,0.4945310652256012,0.267667680978775,0.23780125379562378
JRPT,5,2024,positive,negative,0.4052487313747406,0.3737921416759491,0.22095918655395508
KARW,5,2021,negative,positive,0.09097348153591156,0.11834581941366196,0.7906806468963623
KARW,5,2022,negative,positive,0.2267591655254364,0.12870000302791595,0.6445408463478088
KARW,5,2023,positive,negative,0.7044727206230164,0.25517091155052185,0.04035639762878418
KARW,5,2024,positive,negative,0.613886833190918,0.20243507623672485,0.18367813527584076
