Ticker,Ticker_Fold,Year,YoY_Close_Category,Tone_Label_Prob,Negative_Prob,Neutral_Prob,Positive_Prob
AALI,4,2021,positive,positive,0.0036736279726028442,0.0010136272758245468,0.9953126907348633
AALI,4,2023,negative,negative,0.507057249546051,0.011382102966308594,0.48156070709228516
AALI,4,2024,positive,negative,0.5043444037437439,0.0021442812867462635,0.4935113787651062
ACES,4,2021,negative,negative,0.6098517179489136,0.37799230217933655,0.012156035751104355
ACES,4,2022,negative,neutral,0.008402697741985321,0.877038300037384,0.11455908417701721
ACES,4,2023,positive,negative,0.7876344919204712,0.17561331391334534,0.036752235144376755
ASLC,4,2024,negative,negative,0.9844954609870911,0.0035205266904085875,0.011984101496636868
ASPI,4,2022,positive,positive,0.4804336726665497,0.004934597294777632,0.5146317481994629
ASPI,4,2023,positive,negative,0.6594249606132507,0.11082856357097626,0.2297464907169342
ATIC,4,2022,negative,negative,0.8915265798568726,0.0027636014856398106,0.10570991784334183
ATIC,4,2023,negative,neutral,0.3979964852333069,0.5604807734489441,0.041522715240716934
ATIC,4,2024,positive,negative,0.9717926979064941,0.019116338342428207,0.009090949781239033
BALI,4,2023,positive,negative,0.6979719996452332,0.00039198051672428846,0.3016360402107239
BALI,4,2024,positive,positive,0.04900280386209488,0.003990028519183397,0.9470071196556091
BHIT,4,2021,negative,negative,0.8777240514755249,0.09988383948802948,0.02239215560257435
BHIT,4,2022,negative,negative,0.5965242385864258,0.4027840793132782,0.0006916585261933506
BHIT,4,2023,negative,negative,0.9088315367698669,0.002081215148791671,0.08908721804618835
BNBR,4,2021,neutral,negative,0.9903818964958191,0.0002229566453024745,0.0093952352181077
BNBR,4,2024,positive,negative,0.9974995255470276,0.0007937176851555705,0.0017067213775590062
BOLA,4,2022,negative,negative,0.9424667358398438,0.041876573115587234,0.015656622126698494
BOLA,4,2023,negative,negative,0.7138049006462097,0.00033467341563664377,0.28586041927337646
BOLA,4,2024,negative,negative,0.8515933752059937,0.08950520306825638,0.05890136957168579
BOSS,4,2021,negative,positive,0.015047814697027206,0.015574615448713303,0.9693776369094849
BOSS,4,2022,neutral,negative,0.7734265923500061,0.0003668604476843029,0.22620654106140137
BUKK,4,2021,neutral,positive,0.04878625646233559,0.009026951156556606,0.9421867728233337
BUKK,4,2022,neutral,positive,0.02088737115263939,0.00031676076469011605,0.9787959456443787
BUKK,4,2023,neutral,negative,0.9750946760177612,0.0004502380616031587,0.024455087259411812
BUKK,4,2024,negative,negative,0.7947085499763489,0.0018438807455822825,0.203447625041008
CAKK,4,2021,positive,negative,0.7631008625030518,0.08693832904100418,0.14996081590652466
CAKK,4,2022,positive,negative,0.9059049487113953,0.09128709137439728,0.0028079941403120756
CAKK,4,2023,negative,negative,0.36460307240486145,0.3038942515850067,0.3315027356147766
CAKK,4,2024,neutral,negative,0.9964428544044495,0.0029644661117345095,0.0005926339654251933
CASH,4,2022,negative,negative,0.9987132549285889,0.0003079217567574233,0.000978906056843698
CENT,4,2021,negative,negative,0.9988502264022827,0.00031290529295802116,0.0008368072449229658
CENT,4,2023,negative,positive,0.10195469111204147,0.0028826664201915264,0.8951627016067505
CENT,4,2024,positive,negative,0.8509671092033386,0.12482786923646927,0.02420504204928875
CMRY,4,2024,neutral,positive,0.12606820464134216,0.11772819608449936,0.7562036514282227
CSRA,4,2023,positive,negative,0.959926187992096,0.0032495770137757063,0.036824215203523636
CSRA,4,2024,positive,neutral,0.000721046410035342,0.9991047978401184,0.00017416304035577923
DOID,4,2021,neutral,negative,0.8863058090209961,0.004209237173199654,0.1094849482178688
DOID,4,2022,neutral,negative,0.7922354936599731,0.005134931765496731,0.20262962579727173
DOID,4,2023,positive,negative,0.998645007610321,0.0009747515432536602,0.0003801852581091225
DOID,4,2024,negative,negative,0.9984138011932373,0.00047405200893990695,0.0011121503775939345
DPNS,4,2021,positive,negative,0.9990023970603943,0.0002618008875288069,0.0007358987350016832
DPNS,4,2022,positive,negative,0.9966199398040771,0.0002238582819700241,0.003156217047944665
DPNS,4,2023,neutral,negative,0.9987033605575562,0.0006178669282235205,0.0006787095917388797
EKAD,4,2021,neutral,positive,0.31603187322616577,0.00033572601387277246,0.6836324334144592
EKAD,4,2022,negative,negative,0.9964942336082458,0.0017442918615415692,0.00176140945404768
EKAD,4,2023,negative,negative,0.7333793044090271,0.07722160965204239,0.18939915299415588
EKAD,4,2024,negative,negative,0.7470901608467102,0.00020675755513366312,0.2527029812335968
EMDE,4,2021,negative,negative,0.8957616686820984,0.0014301048358902335,0.10280825197696686
EMDE,4,2022,negative,neutral,0.06591395288705826,0.928431510925293,0.005654563661664724
EMDE,4,2023,negative,negative,0.9202878475189209,0.07864377647638321,0.0010683005675673485
EMDE,4,2024,neutral,neutral,0.10408084839582443,0.8954195380210876,0.0004996944917365909
EMTK,4,2021,negative,negative,0.9761286973953247,0.0005082871648482978,0.023363027721643448
EMTK,4,2022,negative,positive,0.02791295386850834,0.0012966962531208992,0.9707903265953064
EMTK,4,2024,positive,negative,0.9923990368843079,0.0016351309604942799,0.0059658074751496315
ENRG,4,2021,positive,negative,0.9863773584365845,0.0008919104584492743,0.012730764225125313
ENRG,4,2022,negative,negative,0.9218490719795227,0.002876982558518648,0.07527397572994232
ENRG,4,2024,positive,negative,0.6597135663032532,0.002391326706856489,0.33789515495300293
ERTX,4,2021,neutral,negative,0.994512677192688,0.0031235122587531805,0.0023638263810425997
ERTX,4,2024,negative,negative,0.958713710308075,0.000542573572602123,0.04074379429221153
FMII,4,2021,negative,negative,0.9934747815132141,0.00028768699849024415,0.006237488705664873
FMII,4,2022,positive,negative,0.9970845580101013,0.0005109814228489995,0.002404399449005723
FMII,4,2024,positive,negative,0.8159583806991577,0.0015371531480923295,0.18250447511672974
FOOD,4,2021,neutral,negative,0.9931871891021729,0.004183500073850155,0.0026293708942830563
FOOD,4,2022,negative,negative,0.9980680346488953,0.0013263302389532328,0.0006055745179764926
FOOD,4,2023,positive,negative,0.9336827397346497,0.02375180274248123,0.04256555438041687
FOOD,4,2024,negative,negative,0.45996278524398804,0.3751829266548157,0.16485433280467987
GIAA,4,2021,neutral,negative,0.8313779234886169,0.013004299253225327,0.15561789274215698
GIAA,4,2023,negative,neutral,0.3716016709804535,0.5246031284332275,0.1037951409816742
GIAA,4,2024,positive,positive,0.30961373448371887,0.0006028972566127777,0.6897833943367004
HDTX,4,2022,neutral,negative,0.9977959394454956,0.0015484481118619442,0.000655584444757551
HDTX,4,2023,neutral,negative,0.7562888860702515,0.24104762077331543,0.0026635220274329185
HDTX,4,2024,neutral,negative,0.9944103360176086,0.0014204311883077025,0.004169235471636057
IGAR,4,2021,positive,negative,0.9383795261383057,0.037385981529951096,0.024234451353549957
IGAR,4,2022,negative,negative,0.8075692653656006,0.0174004714936018,0.17503024637699127
IGAR,4,2023,positive,negative,0.9670343399047852,0.015158696100115776,0.017806993797421455
IGAR,4,2024,positive,negative,0.99107426404953,0.0020062506664544344,0.006919479463249445
KIAS,4,2021,neutral,neutral,0.0017644321778789163,0.9287872910499573,0.06944829225540161
KIAS,4,2022,negative,negative,0.9781492352485657,0.0027966280467808247,0.019054049625992775
KIAS,4,2023,negative,negative,0.9938825368881226,0.004144252743571997,0.0019732883665710688
KIAS,4,2024,positive,positive,0.05863059312105179,0.11794964224100113,0.8234198093414307
KIOS,4,2023,negative,negative,0.9592664837837219,0.004599166568368673,0.036134298890829086
KIOS,4,2024,neutral,neutral,0.37737390398979187,0.5583044290542603,0.0643215999007225
KOTA,4,2022,neutral,negative,0.9959563612937927,0.00013173292973078787,0.0039117722772061825
KOTA,4,2024,positive,positive,0.4202127456665039,0.0011496804654598236,0.5786375999450684
KRAS,4,2022,negative,negative,0.5941048264503479,0.27745166420936584,0.12844356894493103
KRAS,4,2024,positive,positive,0.003709016600623727,0.00014197449490893632,0.9961490631103516
LAND,4,2021,positive,negative,0.9969511032104492,0.002514434978365898,0.000534488121047616
LAND,4,2022,negative,negative,0.9766660332679749,0.007807580754160881,0.015526318922638893
LAND,4,2023,negative,negative,0.9891024827957153,0.0014186218613758683,0.009478883817791939
LAND,4,2024,positive,negative,0.9949953556060791,0.000523850554600358,0.00448086392134428
LEAD,4,2021,positive,negative,0.5192882418632507,0.19020643830299377,0.29050537943840027
LEAD,4,2023,positive,negative,0.9934191107749939,0.0002390025620115921,0.00634191557765007
LEAD,4,2024,negative,positive,0.09680283069610596,0.00395698519423604,0.8992401957511902
MDLN,4,2024,neutral,neutral,0.020470870658755302,0.6262085437774658,0.3533206284046173
NTBK,4,2024,neutral,negative,0.8812320232391357,0.00027966953348368406,0.11848833411931992
PCAR,4,2023,neutral,neutral,0.0004134328628424555,0.9984050393104553,0.0011814712779596448
PSKT,4,2021,neutral,negative,0.842976987361908,0.14039911329746246,0.01662392169237137
PTPW,4,2022,neutral,negative,0.8811627626419067,0.0007572557660751045,0.11807999014854431
PYFA,4,2021,neutral,positive,0.38495469093322754,0.0011267962399870157,0.6139184832572937
SRIL,4,2021,neutral,negative,0.959836483001709,0.03797507658600807,0.0021883808076381683
SRIL,4,2022,neutral,negative,0.8206301927566528,0.003274686401709914,0.17609521746635437
SRIL,4,2023,neutral,negative,0.9538957476615906,0.04330570995807648,0.0027985116466879845
SRSN,4,2023,neutral,negative,0.9351089596748352,0.022396335378289223,0.0424947589635849
SRSN,4,2024,neutral,negative,0.9886099100112915,0.0007152657490223646,0.010674924589693546
WEGE,4,2021,neutral,negative,0.994882345199585,0.0007811799296177924,0.004336427431553602
