Ticker,Ticker_Fold,Year,YoY_Close_Category,Tone_Label_Prob,Negative_Prob,Neutral_Prob,Positive_Prob
ALKA,8,2021,positive,positive,0.2947056293487549,0.08019360154867172,0.6251007914543152
ALKA,8,2022,positive,negative,0.8682418465614319,0.03274477273225784,0.09901338070631027
ALKA,8,2023,negative,negative,0.784161388874054,0.035408858209848404,0.18042977154254913
ALKA,8,2024,negative,negative,0.6345658898353577,0.04602232202887535,0.3194118142127991
AMAN,8,2022,negative,negative,0.4281632602214813,0.21248739957809448,0.3593493402004242
AMAN,8,2023,negative,positive,0.3839516341686249,0.10001576691865921,0.5160326361656189
AMAN,8,2024,negative,positive,0.34229519963264465,0.12408027797937393,0.533624529838562
ANDI,8,2021,neutral,positive,0.25789937376976013,0.19566495716571808,0.5464356541633606
ANDI,8,2022,neutral,negative,0.886220395565033,0.056991249322891235,0.056788355112075806
ANDI,8,2023,negative,negative,0.929297924041748,0.04249921441078186,0.028202863410115242
ANDI,8,2024,positive,negative,0.8203918933868408,0.07312583923339844,0.10648227483034134
BIRD,8,2021,positive,negative,0.582152247428894,0.058403316885232925,0.3594444692134857
BIRD,8,2022,positive,negative,0.8453346490859985,0.054404012858867645,0.1002613753080368
BIRD,8,2023,negative,negative,0.7525071501731873,0.07524432241916656,0.17224851250648499
BIRD,8,2024,positive,positive,0.24352097511291504,0.07624142616987228,0.6802375912666321
BKSL,8,2024,positive,negative,0.8226585984230042,0.02291189879179001,0.15442949533462524
BRNA,8,2021,negative,positive,0.31649452447891235,0.11942192912101746,0.5640835762023926
BRNA,8,2022,negative,negative,0.8795033693313599,0.03116048313677311,0.08933618664741516
BRNA,8,2023,negative,negative,0.9356807470321655,0.018835896626114845,0.04548345133662224
BRNA,8,2024,neutral,negative,0.7734166979789734,0.0398118682205677,0.1867714524269104
CAMP,8,2021,positive,negative,0.5949979424476624,0.05671605467796326,0.34828606247901917
CAMP,8,2022,positive,negative,0.8165181875228882,0.025861473754048347,0.1576203852891922
CAMP,8,2023,positive,negative,0.6545496582984924,0.03926590085029602,0.3061843812465668
CAMP,8,2024,negative,negative,0.6241191029548645,0.035668835043907166,0.3402120769023895
CLEO,8,2021,positive,positive,0.30321791768074036,0.1548566371202469,0.5419254302978516
CLEO,8,2022,positive,negative,0.8659417629241943,0.05365357547998428,0.08040472120046616
CLEO,8,2023,positive,negative,0.780545175075531,0.02694258838891983,0.19251222908496857
CLEO,8,2024,negative,negative,0.7067431807518005,0.029850894585251808,0.263405978679657
CPRI,8,2021,neutral,negative,0.46317189931869507,0.0825214609503746,0.4543066620826721
DEPO,8,2024,negative,positive,0.35513558983802795,0.046252962201833725,0.5986114740371704
DEWA,8,2021,neutral,positive,0.3698688745498657,0.07587964087724686,0.554251492023468
DEWA,8,2022,negative,negative,0.7402817606925964,0.08145957440137863,0.17825859785079956
DEWA,8,2023,positive,positive,0.41436767578125,0.13842451572418213,0.44720780849456787
DEWA,8,2024,positive,negative,0.4872584342956543,0.12303018569946289,0.3897114098072052
DMMX,8,2022,negative,negative,0.8755196928977966,0.03129982575774193,0.09318047016859055
DMMX,8,2023,negative,negative,0.7824167609214783,0.01636861078441143,0.20121455192565918
DMMX,8,2024,positive,positive,0.24399279057979584,0.16577056050300598,0.5902366638183594
DMND,8,2022,negative,positive,0.4235835075378418,0.1055341586470604,0.4708822965621948
DMND,8,2023,negative,positive,0.2534124255180359,0.0751919075846672,0.6713956594467163
DMND,8,2024,negative,positive,0.2557089626789093,0.07185421884059906,0.6724367737770081
ELSA,8,2021,positive,positive,0.2816157639026642,0.15883101522922516,0.5595532655715942
ELSA,8,2022,positive,negative,0.4881551265716553,0.08885019272565842,0.4229947030544281
ELSA,8,2023,positive,negative,0.7476746439933777,0.06396754086017609,0.1883578598499298
ELSA,8,2024,neutral,negative,0.5693286061286926,0.1420745849609375,0.28859689831733704
ENVY,8,2022,neutral,negative,0.8254303336143494,0.03429032117128372,0.14027933776378632
ENVY,8,2023,neutral,negative,0.936857283115387,0.04634968563914299,0.016793040558695793
ENVY,8,2024,neutral,positive,0.42153051495552063,0.05020100623369217,0.5282684564590454
FILM,8,2021,positive,positive,0.11675864458084106,0.1173936128616333,0.7658476829528809
FILM,8,2022,positive,positive,0.2615531086921692,0.13041594624519348,0.6080309748649597
FILM,8,2023,positive,positive,0.37339407205581665,0.09884727001190186,0.5277585983276367
FILM,8,2024,negative,positive,0.21660920977592468,0.05905373394489288,0.7243370413780212
FITT,8,2021,positive,negative,0.6197768449783325,0.08333662152290344,0.2968865633010864
FITT,8,2022,positive,negative,0.9137406349182129,0.05802975594997406,0.02822958678007126
FITT,8,2023,negative,negative,0.9247800707817078,0.04294636473059654,0.032273512333631516
FITT,8,2024,positive,negative,0.5251222848892212,0.11333982646465302,0.3615378737449646
HADE,8,2021,neutral,negative,0.8276353478431702,0.04311221465468407,0.12925244867801666
HADE,8,2022,negative,negative,0.9449669718742371,0.02373470924794674,0.03129836171865463
HADE,8,2023,negative,negative,0.8817728757858276,0.025635985657572746,0.09259107708930969
HADE,8,2024,positive,negative,0.9235159754753113,0.01809171959757805,0.058392345905303955
HDIT,8,2022,negative,negative,0.7666106820106506,0.06187927722930908,0.17151007056236267
HDIT,8,2023,negative,negative,0.8646613359451294,0.07694324851036072,0.05839535966515541
HDIT,8,2024,positive,negative,0.8787700533866882,0.07167438417673111,0.049555517733097076
HELI,8,2021,negative,positive,0.34242749214172363,0.10135521739721298,0.5562173128128052
HELI,8,2022,negative,negative,0.8696938157081604,0.06269685924053192,0.06760937720537186
HELI,8,2023,positive,negative,0.9263491034507751,0.019836734980344772,0.05381415784358978
HELI,8,2024,positive,negative,0.8166339993476868,0.07058766484260559,0.11277829855680466
HRUM,8,2021,positive,positive,0.2814633250236511,0.07872987538576126,0.6398068070411682
HRUM,8,2022,negative,positive,0.2731268107891083,0.10064128786325455,0.6262319087982178
HRUM,8,2023,negative,positive,0.24868886172771454,0.1286201924085617,0.6226909756660461
HRUM,8,2024,negative,positive,0.14649854600429535,0.1096385195851326,0.7438629269599915
IDEA,8,2024,positive,negative,0.796988308429718,0.06978867202997208,0.1332230269908905
IKAI,8,2021,neutral,negative,0.904040515422821,0.04058350622653961,0.05537600815296173
IKAI,8,2023,negative,negative,0.8737168312072754,0.052641965448856354,0.07364112138748169
IKAI,8,2024,neutral,negative,0.773772656917572,0.058216679841279984,0.16801069676876068
INPS,8,2021,negative,positive,0.33609694242477417,0.10435423254966736,0.5595488548278809
INPS,8,2022,negative,negative,0.8593150973320007,0.07758239656686783,0.06310249865055084
INPS,8,2023,negative,negative,0.9453032612800598,0.022943096235394478,0.031753625720739365
INPS,8,2024,positive,negative,0.8678871393203735,0.046042393893003464,0.08607055991888046
ITIC,8,2022,neutral,negative,0.6984420418739319,0.07169228792190552,0.2298656702041626
ITIC,8,2023,negative,negative,0.6375767588615417,0.041336383670568466,0.3210868537425995
ITIC,8,2024,negative,positive,0.22975903749465942,0.06277795135974884,0.7074629664421082
JAWA,8,2022,negative,negative,0.5690292119979858,0.13461802899837494,0.2963528037071228
JAWA,8,2023,neutral,negative,0.5734909772872925,0.11852744221687317,0.30798158049583435
JAWA,8,2024,positive,positive,0.11550653725862503,0.012915722094476223,0.8715777397155762
JAYA,8,2021,positive,positive,0.08369948714971542,0.010257185436785221,0.9060433506965637
JAYA,8,2022,neutral,negative,0.7609991431236267,0.02700645476579666,0.21199433505535126
JAYA,8,2023,negative,negative,0.8312423229217529,0.05163480341434479,0.11712293326854706
JAYA,8,2024,positive,negative,0.7835318446159363,0.04655471071600914,0.1699133664369583
JECC,8,2022,negative,negative,0.8346269726753235,0.07768572121858597,0.08768724650144577
JECC,8,2023,negative,negative,0.7276001572608948,0.10165385156869888,0.17074593901634216
JECC,8,2024,positive,negative,0.6102704405784607,0.08263491094112396,0.3070946931838989
JPFA,8,2021,negative,negative,0.8286272287368774,0.09165102243423462,0.07972168177366257
JPFA,8,2022,negative,negative,0.8927163481712341,0.03678830713033676,0.07049532234668732
JPFA,8,2023,neutral,negative,0.5989412069320679,0.11107756942510605,0.2899811565876007
JPFA,8,2024,positive,negative,0.5687769651412964,0.11046844720840454,0.32075464725494385
MARK,8,2021,positive,negative,0.5692648887634277,0.09528093785047531,0.33545413613319397
MARK,8,2022,negative,negative,0.4169139862060547,0.21767689287662506,0.36540907621383667
MARK,8,2023,positive,negative,0.640643835067749,0.19366927444934845,0.16568681597709656
MARK,8,2024,negative,negative,0.6357547044754028,0.13181832432746887,0.2324269860982895
MBAP,8,2021,positive,positive,0.21086283028125763,0.05991296470165253,0.7292242050170898
MBAP,8,2022,negative,negative,0.6830563545227051,0.05172942206263542,0.2652142643928528
MBAP,8,2023,negative,negative,0.5152320265769958,0.057981181889772415,0.42678678035736084
MBAP,8,2024,negative,negative,0.5490107536315918,0.0352923609316349,0.4156968295574188
