Ticker,Ticker_Fold,Year,YoY_Close_Category,Tone_Label_Prob,Negative_Prob,Neutral_Prob,Positive_Prob
AIMS,1,2021,negative,positive,0.42727530002593994,0.07639394700527191,0.49633073806762695
AIMS,1,2023,positive,negative,0.6388001441955566,0.1546691656112671,0.2065306156873703
AIMS,1,2024,negative,positive,0.2953632175922394,0.15305623412132263,0.551580548286438
ALDO,1,2021,positive,negative,0.6011388897895813,0.23103034496307373,0.16783075034618378
ALDO,1,2022,negative,negative,0.5288360118865967,0.3180542290210724,0.1531098335981369
ALDO,1,2023,positive,negative,0.7195663452148438,0.14553450047969818,0.13489913940429688
ALDO,1,2024,positive,negative,0.3665006458759308,0.30473849177360535,0.32876089215278625
ANTM,1,2021,negative,neutral,0.27269068360328674,0.6690266728401184,0.058282576501369476
ANTM,1,2022,positive,positive,0.2079872190952301,0.26297077536582947,0.5290419459342957
ANTM,1,2023,negative,positive,0.32991823554039,0.12400898337364197,0.5460728406906128
ANTM,1,2024,positive,neutral,0.3641281723976135,0.48816728591918945,0.14770451188087463
ARGO,1,2021,neutral,positive,0.3325272798538208,0.05371083319187164,0.613761842250824
ARGO,1,2023,positive,positive,0.17380116879940033,0.037078607827425,0.7891201972961426
ARGO,1,2024,negative,negative,0.693716287612915,0.10380927473306656,0.2024744600057602
ASRI,1,2021,neutral,positive,0.42350777983665466,0.042534369975328445,0.5339578986167908
ASRI,1,2022,neutral,positive,0.12407515197992325,0.017214326187968254,0.8587104678153992
ASRI,1,2023,negative,negative,0.6712801456451416,0.02645038068294525,0.30226945877075195
ASRI,1,2024,neutral,negative,0.5670590400695801,0.07998329401016235,0.3529576361179352
BAUT,1,2024,positive,negative,0.6621233224868774,0.043160486966371536,0.2947161793708801
BBRM,1,2021,negative,positive,0.1359066516160965,0.12395446002483368,0.7401388883590698
BBRM,1,2023,negative,neutral,0.4207674264907837,0.4765966534614563,0.10263589769601822
BBRM,1,2024,positive,negative,0.45110800862312317,0.12168058753013611,0.42721134424209595
BEEF,1,2024,positive,positive,0.3917613625526428,0.0665113627910614,0.5417271852493286
BMHS,1,2024,negative,negative,0.6773762106895447,0.07314633578062057,0.24947743117809296
BOGA,1,2021,negative,positive,0.2168077528476715,0.055546458810567856,0.7276458144187927
BOGA,1,2022,negative,positive,0.41296738386154175,0.05025095492601395,0.5367816090583801
BOGA,1,2023,negative,negative,0.5631967186927795,0.04756222665309906,0.389241099357605
BOGA,1,2024,negative,negative,0.5456404685974121,0.3273378908634186,0.1270216554403305
CLAY,1,2021,negative,negative,0.49598100781440735,0.142368346452713,0.3616507351398468
CLAY,1,2022,negative,negative,0.5543485283851624,0.11055232584476471,0.33509910106658936
CLAY,1,2024,positive,negative,0.6527997255325317,0.06543957442045212,0.28176069259643555
DFAM,1,2021,positive,positive,0.2775037884712219,0.03373906761407852,0.6887571215629578
DFAM,1,2022,negative,negative,0.5183916687965393,0.025243649259209633,0.4563646614551544
DFAM,1,2023,negative,positive,0.4784354269504547,0.042411208152770996,0.4791533648967743
DFAM,1,2024,neutral,negative,0.7343273758888245,0.10572413355112076,0.15994848310947418
DIVA,1,2021,negative,positive,0.1808219701051712,0.10311531275510788,0.7160627245903015
DIVA,1,2022,negative,positive,0.29445549845695496,0.06728221476078033,0.6382622718811035
DIVA,1,2023,negative,negative,0.43963661789894104,0.15341873466968536,0.40694472193717957
DIVA,1,2024,positive,negative,0.46116429567337036,0.18057593703269958,0.3582597076892853
DLTA,1,2021,neutral,negative,0.5510321855545044,0.26882675290107727,0.18014109134674072
DLTA,1,2022,positive,negative,0.4372141659259796,0.20416435599327087,0.35862138867378235
DLTA,1,2023,negative,negative,0.5834537744522095,0.3446933627128601,0.07185284048318863
DLTA,1,2024,negative,positive,0.25175896286964417,0.14685773849487305,0.6013833284378052
DSSA,1,2021,positive,positive,0.19769755005836487,0.0925045758485794,0.7097978591918945
DSSA,1,2023,positive,negative,0.5080579519271851,0.13464558124542236,0.3572964668273926
DSSA,1,2024,positive,positive,0.3458378314971924,0.15538161993026733,0.49878060817718506
DWGL,1,2021,positive,positive,0.2202720195055008,0.03728533908724785,0.7424426078796387
DWGL,1,2022,negative,negative,0.8037511706352234,0.026804890483617783,0.16944396495819092
DWGL,1,2023,negative,negative,0.6456300616264343,0.09138647466897964,0.2629834711551666
DWGL,1,2024,positive,negative,0.5308727622032166,0.030893029645085335,0.4382341504096985
EAST,1,2023,positive,positive,0.34157639741897583,0.031306542456150055,0.6271170377731323
ECII,1,2021,negative,negative,0.6948790550231934,0.03208831697702408,0.27303260564804077
ECII,1,2022,negative,negative,0.5803359150886536,0.2360973209142685,0.18356668949127197
ECII,1,2023,negative,negative,0.831695556640625,0.08395278453826904,0.08435160666704178
ECII,1,2024,negative,positive,0.42649850249290466,0.048120658844709396,0.5253808498382568
ETWA,1,2021,neutral,negative,0.4360387325286865,0.2659148573875427,0.29804643988609314
ETWA,1,2022,positive,negative,0.6872305274009705,0.06725889444351196,0.24551059305667877
GWSA,1,2021,positive,negative,0.7018922567367554,0.12193650752305984,0.17617127299308777
GWSA,1,2022,neutral,positive,0.310977965593338,0.029219655320048332,0.6598024368286133
GWSA,1,2023,negative,negative,0.7052016258239746,0.13829807937145233,0.15650032460689545
GWSA,1,2024,negative,negative,0.5817966461181641,0.0531679168343544,0.36503544449806213
HAIS,1,2024,negative,positive,0.34646135568618774,0.052073635160923004,0.6014649868011475
HEAL,1,2021,positive,positive,0.3126986026763916,0.057138845324516296,0.6301625370979309
HEAL,1,2022,negative,positive,0.433376669883728,0.08885287493467331,0.4777704179286957
HEAL,1,2023,neutral,negative,0.8316163420677185,0.039892733097076416,0.12849095463752747
HEAL,1,2024,neutral,positive,0.45013922452926636,0.08350811898708344,0.4663526713848114
