Ticker,Ticker_Fold,Year,YoY_Close_Category,Tone_Label_Prob,Negative_Prob,Neutral_Prob,Positive_Prob
APII,2,2021,positive,positive,0.3111979067325592,0.2273997962474823,0.4614022672176361
APII,2,2022,negative,negative,0.8674628734588623,0.07348770648241043,0.059049367904663086
APII,2,2024,neutral,negative,0.5097758173942566,0.48051321506500244,0.009710942395031452
ASGR,2,2021,positive,negative,0.3967585563659668,0.37616926431655884,0.22707219421863556
ASGR,2,2022,neutral,positive,0.029269617050886154,0.2027336210012436,0.7679967284202576
ASGR,2,2024,positive,neutral,0.08561863005161285,0.6254717111587524,0.2889096438884735
BAJA,2,2021,negative,negative,0.5638943314552307,0.3977385461330414,0.03836711496114731
BAJA,2,2022,negative,neutral,0.3796902596950531,0.6180176138877869,0.0022921464405953884
BAJA,2,2023,negative,neutral,0.268108993768692,0.7263331413269043,0.0055578602477908134
BAJA,2,2024,positive,neutral,0.4383060932159424,0.5515285730361938,0.01016533188521862
BLTZ,2,2021,negative,negative,0.6115083694458008,0.38320237398147583,0.0052892775274813175
BLTZ,2,2022,negative,neutral,0.2709757387638092,0.7225863933563232,0.006437852047383785
BPTR,2,2021,positive,negative,0.7643897533416748,0.10488278418779373,0.13072752952575684
BPTR,2,2024,neutral,negative,0.6222449541091919,0.32430654764175415,0.05344853177666664
BRAM,2,2021,positive,positive,0.01545237097889185,0.008522146381437778,0.9760254621505737
BRAM,2,2022,negative,positive,0.0348145067691803,0.00953786913305521,0.9556476473808289
BRAM,2,2023,negative,neutral,0.4087730348110199,0.5427297949790955,0.04849713668227196
BRAM,2,2024,neutral,positive,0.10912610590457916,0.07298050820827484,0.817893385887146
BRMS,2,2021,positive,positive,0.08959098905324936,0.1478813886642456,0.762527585029602
BRMS,2,2023,neutral,positive,0.010146001353859901,0.0067664943635463715,0.9830874800682068
BRMS,2,2024,positive,positive,0.12234409153461456,0.2191360741853714,0.6585198640823364
BWPT,2,2022,negative,negative,0.5044097304344177,0.46862703561782837,0.026963258162140846
BWPT,2,2024,positive,neutral,0.10446082800626755,0.8440312743186951,0.051507946103811264
BYAN,2,2021,positive,positive,0.045318879187107086,0.05420117825269699,0.9004799127578735
BYAN,2,2022,positive,positive,0.19818229973316193,0.3642844259738922,0.43753334879875183
BYAN,2,2023,neutral,negative,0.6970416307449341,0.19956450164318085,0.10339391231536865
BYAN,2,2024,positive,positive,0.03010428324341774,0.07470317929983139,0.895192563533783
CARS,2,2022,positive,neutral,0.3918931782245636,0.5712685585021973,0.03683827444911003
CARS,2,2023,neutral,neutral,0.17765934765338898,0.47472548484802246,0.34761518239974976
CARS,2,2024,negative,neutral,0.24299782514572144,0.5231904983520508,0.23381175100803375
