Ticker,Ticker_Fold,Year,YoY_Close_Category,Tone_Label_Prob,Negative_Prob,Neutral_Prob,Positive_Prob
ADCP,9,2024,neutral,positive,0.0007723841117694974,0.01652516983449459,0.982702374458313
ADMR,9,2024,negative,neutral,0.005189786199480295,0.9249032735824585,0.06990692019462585
AKRA,9,2021,positive,negative,0.6035711169242859,0.3791445195674896,0.017284290865063667
AKRA,9,2022,positive,negative,0.9984311461448669,0.00041610203334130347,0.0011527385795488954
AKRA,9,2023,positive,negative,0.9716328978538513,0.020690780133008957,0.0076764170080423355
AKRA,9,2024,negative,negative,0.9764983654022217,0.0002981375437229872,0.023203525692224503
ANJT,9,2021,positive,neutral,0.09935056418180466,0.889596164226532,0.011053315363824368
ANJT,9,2022,negative,positive,0.0002521368151064962,0.01374148577451706,0.9860063791275024
ANJT,9,2023,neutral,negative,0.9582067728042603,0.015193359926342964,0.026599902659654617
ANJT,9,2024,positive,neutral,0.06301391124725342,0.9320798516273499,0.004906212445348501
ARKA,9,2022,neutral,positive,0.046189043670892715,0.0009441939764656126,0.9528667330741882
ARKA,9,2023,negative,negative,0.992759108543396,0.00014264787023421377,0.007098258472979069
ARKA,9,2024,positive,positive,0.016207337379455566,0.013255794532597065,0.9705368280410767
ARTI,9,2021,neutral,negative,0.9824190139770508,0.017394904047250748,0.00018605486548040062
ARTI,9,2022,neutral,negative,0.999110758304596,0.0007749637588858604,0.00011427407298469916
ARTI,9,2023,negative,negative,0.6723050475120544,0.3269766867160797,0.0007182933040894568
ARTI,9,2024,neutral,negative,0.9994812607765198,0.0004801780160050839,3.86521642212756e-05
ASII,9,2021,positive,neutral,0.004012745339423418,0.9883622527122498,0.007625015452504158
ASII,9,2022,positive,neutral,0.0007551810704171658,0.9980091452598572,0.0012356211664155126
ASII,9,2024,neutral,positive,0.012963118962943554,0.0014245654456317425,0.9856123924255371
ASSA,9,2022,negative,positive,0.01336874719709158,0.038000307977199554,0.9486309885978699
ASSA,9,2023,negative,negative,0.39256012439727783,0.36536645889282227,0.24207338690757751
BAPI,9,2022,neutral,negative,0.9997664093971252,6.96189672453329e-05,0.00016402178152929991
BAPI,9,2023,neutral,negative,0.9998217225074768,0.00012790437904186547,5.042145130573772e-05
BELL,9,2021,positive,neutral,0.004323891829699278,0.5209465026855469,0.4747295379638672
BSML,9,2024,negative,negative,0.796098530292511,0.12334351241588593,0.0805579125881195
BSSR,9,2021,positive,positive,0.032574549317359924,0.01715429686009884,0.9502711892127991
BSSR,9,2022,positive,positive,0.010974831879138947,0.04123719781637192,0.9477880001068115
BSSR,9,2023,positive,negative,0.6583163738250732,0.3411816656589508,0.0005019153468310833
BSSR,9,2024,positive,negative,0.9560025930404663,0.02612694539129734,0.017870556563138962
BUDI,9,2021,positive,neutral,0.003118460765108466,0.7716020345687866,0.22527948021888733
BUDI,9,2022,neutral,neutral,0.004032394848763943,0.7509196996688843,0.2450479418039322
BUDI,9,2023,positive,neutral,0.0054947203025221825,0.6868338584899902,0.307671457529068
CANI,9,2021,negative,neutral,0.000222267335630022,0.9935303330421448,0.006247413344681263
CCSI,9,2021,positive,negative,0.9507911801338196,0.04817613214254379,0.0010326651390641928
CCSI,9,2023,negative,negative,0.9992207288742065,0.0006292327307164669,0.00015001937572378665
CMPP,9,2021,positive,negative,0.9987433552742004,0.00020212066010572016,0.0010544691467657685
CMPP,9,2024,positive,neutral,0.0006313679623417556,0.99733966588974,0.002028997056186199
DMAS,9,2021,negative,negative,0.8063328266143799,0.18964767456054688,0.004019434563815594
DMAS,9,2022,positive,negative,0.9262133836746216,0.06091455742716789,0.012872063554823399
DMAS,9,2023,neutral,negative,0.5014141201972961,0.47245368361473083,0.026132147759199142
DMAS,9,2024,neutral,negative,0.8774596452713013,0.0029682600870728493,0.11957205832004547
DRMA,9,2024,positive,positive,0.01893867924809456,0.004356112331151962,0.9767051339149475
ENAK,9,2024,negative,positive,0.006156074348837137,0.009307214990258217,0.9845367074012756
ESSA,9,2021,positive,negative,0.9449586868286133,0.04359760507941246,0.01144362147897482
ESSA,9,2022,negative,negative,0.9995827078819275,0.0002074516232823953,0.0002098947879858315
ESSA,9,2023,positive,negative,0.8623915910720825,0.0064799110405147076,0.13112850487232208
FASW,9,2021,negative,neutral,0.04279664531350136,0.8740704655647278,0.08313293755054474
FASW,9,2022,negative,neutral,0.00337012461386621,0.5930630564689636,0.40356674790382385
FASW,9,2023,negative,positive,0.014147127978503704,0.059427548199892044,0.9264253377914429
FASW,9,2024,negative,positive,0.022447673603892326,0.03348739072680473,0.9440649151802063
FORU,9,2021,positive,positive,0.021348387002944946,0.1269986778497696,0.851652979850769
FORU,9,2022,negative,negative,0.9991102814674377,6.246723205549642e-05,0.0008273057756014168
FORU,9,2024,positive,neutral,0.04896657541394234,0.6643622517585754,0.28667116165161133
GEMS,9,2021,positive,positive,0.03159600496292114,0.13259761035442352,0.8358063697814941
GEMS,9,2022,positive,negative,0.8484567403793335,0.006422061938792467,0.1451212465763092
GEMS,9,2023,positive,negative,0.6531824469566345,0.0011142846196889877,0.3457033038139343
GEMS,9,2024,positive,positive,0.0022365297190845013,0.001373202889226377,0.9963902831077576
GJTL,9,2021,negative,neutral,0.00033564254408702254,0.997083842754364,0.002580478321760893
GJTL,9,2022,positive,positive,0.0035479555372148752,0.04901231452822685,0.9474397897720337
GJTL,9,2023,positive,positive,0.2860826253890991,0.001126845832914114,0.7127905488014221
GJTL,9,2024,neutral,negative,0.9663090109825134,0.0011841480154544115,0.032506756484508514
GOOD,9,2021,positive,negative,0.5254388451576233,0.4638933837413788,0.010667762719094753
GOOD,9,2023,negative,neutral,0.0012964298948645592,0.9891812205314636,0.00952231977134943
GOOD,9,2024,neutral,positive,0.3524179458618164,0.0004280901048332453,0.6471539735794067
HOPE,9,2024,positive,negative,0.9973031282424927,0.001193505129776895,0.0015033306553959846
IFSH,9,2024,neutral,positive,0.2121930718421936,0.0955304279923439,0.6922765374183655
IKAN,9,2022,negative,negative,0.7158780694007874,0.02838154137134552,0.25574028491973877
IKAN,9,2024,positive,negative,0.7836748361587524,0.215563103556633,0.0007620773976668715
INCF,9,2021,negative,negative,0.9994373917579651,4.64201184513513e-05,0.000516099447850138
INCF,9,2022,neutral,positive,0.04086601734161377,0.00041518022771924734,0.9587187767028809
INCF,9,2023,negative,negative,0.9967615008354187,0.002938399789854884,0.0003001136356033385
INCF,9,2024,positive,negative,0.9946029782295227,0.0010981163941323757,0.004298901651054621
INDR,9,2021,positive,positive,0.00012480148870963603,0.0004448338586371392,0.9994303584098816
INDR,9,2022,negative,positive,0.017325162887573242,0.004155436065047979,0.9785193800926208
INDR,9,2023,negative,negative,0.9774824976921082,0.013440807349979877,0.009076698683202267
INDY,9,2021,positive,neutral,0.06257334351539612,0.9307443499565125,0.006682252045720816
INDY,9,2022,negative,neutral,0.09348883479833603,0.8621842861175537,0.044326864182949066
INDY,9,2023,negative,neutral,0.4626929461956024,0.5297158360481262,0.007591215893626213
INDY,9,2024,neutral,negative,0.8954174518585205,0.053897321224212646,0.05068535357713699
IRRA,9,2022,negative,negative,0.8898512125015259,0.0001911222789203748,0.10995759069919586
IRRA,9,2024,negative,negative,0.9697139859199524,0.015685083344578743,0.014600981958210468
ITMG,9,2021,positive,positive,0.35085004568099976,0.0036907438188791275,0.6454592347145081
ITMG,9,2022,neutral,neutral,0.0067504835315048695,0.9918500185012817,0.0013995711924508214
ITMG,9,2023,positive,neutral,0.21513155102729797,0.5401014685630798,0.2447669804096222
ITMG,9,2024,neutral,neutral,0.001045231823809445,0.9216010570526123,0.07735373079776764
JAST,9,2021,negative,negative,0.5011624693870544,0.49579527974128723,0.00304229068569839
JAST,9,2023,negative,negative,0.9976529479026794,0.0007315294351428747,0.0016155565390363336
JAST,9,2024,positive,negative,0.7225585579872131,0.2503197491168976,0.027121590450406075
JGLE,9,2021,neutral,negative,0.8294858932495117,0.16655702888965607,0.003957091365009546
JGLE,9,2022,neutral,neutral,0.14755430817604065,0.8468868136405945,0.005558846518397331
JGLE,9,2024,positive,neutral,0.009733296930789948,0.987461268901825,0.002805359661579132
