Ticker,Ticker_Fold,Year,YoY_Close_Category,Tone_Label_Prob,Negative_Prob,Neutral_Prob,Positive_Prob
ABBA,5,2021,positive,negative,0.5360187888145447,0.07175460457801819,0.3922266364097595
ABBA,5,2022,negative,negative,0.9014087319374084,0.05721838027238846,0.04137289151549339
ABBA,5,2023,negative,negative,0.863672137260437,0.1049744263291359,0.03135337680578232
ADES,5,2021,positive,negative,0.6977742314338684,0.08019283413887024,0.22203296422958374
ADES,5,2022,positive,negative,0.9486724734306335,0.020389214158058167,0.030938247218728065
ADES,5,2023,positive,negative,0.731417179107666,0.04876618832349777,0.21981671452522278
ADES,5,2024,neutral,positive,0.05232974514365196,0.020124202594161034,0.9275460839271545
ADMG,5,2021,negative,negative,0.8638413548469543,0.09448888897895813,0.04166974127292633
ADMG,5,2022,negative,negative,0.8086069822311401,0.10377244651317596,0.08762053400278091
ADMG,5,2023,negative,negative,0.8163147568702698,0.07167435437440872,0.11201086640357971
ADMG,5,2024,neutral,negative,0.6948080658912659,0.2633291184902191,0.04186287522315979
AKKU,5,2021,neutral,positive,0.24608713388442993,0.024220453575253487,0.7296923995018005
AKKU,5,2022,neutral,negative,0.8783287405967712,0.06662368774414062,0.05504755303263664
AKKU,5,2023,negative,negative,0.8922162055969238,0.07160460203886032,0.03617917746305466
AKSI,5,2021,negative,negative,0.8995493650436401,0.03306295722723007,0.06738775223493576
AKSI,5,2022,negative,negative,0.8391460180282593,0.01348811760544777,0.14736588299274445
AKSI,5,2023,negative,negative,0.7819218635559082,0.023020638152956963,0.1950574815273285
AKSI,5,2024,positive,negative,0.8668466210365295,0.09100134670734406,0.042152054607868195
ATAP,5,2024,negative,positive,0.3382963538169861,0.03154949098825455,0.6301541328430176
BATA,5,2021,negative,negative,0.896106481552124,0.06945525109767914,0.03443821147084236
BATA,5,2023,negative,negative,0.8479687571525574,0.042283374816179276,0.10974786430597305
BATA,5,2024,negative,negative,0.82059645652771,0.08728454262018204,0.09211895614862442
BAYU,5,2021,positive,negative,0.6451097130775452,0.05636260658502579,0.29852771759033203
BAYU,5,2022,negative,negative,0.9213451743125916,0.015878401696681976,0.06277638673782349
BAYU,5,2023,positive,negative,0.9156363606452942,0.01570267416536808,0.06866103410720825
BAYU,5,2024,neutral,positive,0.36982816457748413,0.012253672815859318,0.6179181933403015
BIMA,5,2021,positive,positive,0.2061428427696228,0.04138932377099991,0.7524678707122803
BIMA,5,2022,negative,negative,0.9005348086357117,0.05557356774806976,0.04389152303338051
BIMA,5,2023,negative,negative,0.8874228596687317,0.09072569012641907,0.021851494908332825
BIMA,5,2024,negative,negative,0.7969468235969543,0.13299460709095,0.07005855441093445
BMTR,5,2021,neutral,positive,0.43392372131347656,0.06095012649893761,0.5051261782646179
BMTR,5,2022,neutral,negative,0.6008052825927734,0.02927989698946476,0.3699147701263428
BMTR,5,2023,negative,negative,0.560528576374054,0.021817591041326523,0.41765379905700684
BMTR,5,2024,negative,negative,0.8521094918251038,0.019185852259397507,0.12870469689369202
BRPT,5,2021,negative,negative,0.7734313011169434,0.11772845685482025,0.10884019732475281
BRPT,5,2022,negative,negative,0.5023161768913269,0.32656246423721313,0.17112138867378235
BRPT,5,2023,positive,negative,0.6620168089866638,0.20095035433769226,0.1370328664779663
BRPT,5,2024,positive,negative,0.6276739239692688,0.2676008343696594,0.10472521185874939
BULL,5,2021,negative,positive,0.036527685821056366,0.07294303923845291,0.8905293345451355
BULL,5,2022,negative,negative,0.6469308733940125,0.03893055394291878,0.3141384720802307
BULL,5,2023,positive,negative,0.6222442388534546,0.057299334555864334,0.32045644521713257
BULL,5,2024,neutral,negative,0.6996729373931885,0.2464824914932251,0.05384461581707001
CNKO,5,2021,neutral,negative,0.45012062788009644,0.12294041365385056,0.4269390106201172
CNKO,5,2022,neutral,negative,0.8781061768531799,0.07589590549468994,0.04599791765213013
CNKO,5,2023,negative,positive,0.10992536693811417,0.007063705939799547,0.8830109238624573
CNKO,5,2024,positive,positive,0.33062508702278137,0.07362004369497299,0.5957548022270203
COCO,5,2021,negative,negative,0.5016884207725525,0.05423431843519211,0.44407719373703003
COCO,5,2022,positive,negative,0.8677522540092468,0.0331917367875576,0.09905600547790527
COCO,5,2023,negative,negative,0.7543116807937622,0.020604778081178665,0.22508352994918823
COCO,5,2024,positive,positive,0.2624475061893463,0.019384445622563362,0.7181680798530579
CPIN,5,2022,negative,negative,0.9475728869438171,0.017876360565423965,0.03455071151256561
CSIS,5,2021,neutral,negative,0.9123722910881042,0.03926147520542145,0.04836622625589371
CSIS,5,2022,negative,positive,0.4633215665817261,0.027545465156435966,0.509132981300354
CSIS,5,2023,negative,negative,0.7772474884986877,0.11955724656581879,0.10319530218839645
CSIS,5,2024,positive,negative,0.8413591980934143,0.06959907710552216,0.08904171735048294
DADA,5,2022,neutral,negative,0.9455229640007019,0.022630102932453156,0.03184681758284569
DADA,5,2023,negative,negative,0.8757316470146179,0.05007931590080261,0.07418910413980484
DADA,5,2024,positive,negative,0.8252930045127869,0.03484025225043297,0.13986673951148987
DEAL,5,2021,negative,negative,0.5630874633789062,0.39881932735443115,0.03809318691492081
DEAL,5,2022,neutral,negative,0.8188995718955994,0.14034491777420044,0.04075554385781288
EPMT,5,2022,positive,negative,0.8634775876998901,0.07050342112779617,0.0660189837217331
EPMT,5,2023,negative,negative,0.8422872424125671,0.09814787656068802,0.05956486240029335
EPMT,5,2024,negative,negative,0.5615473985671997,0.08118699491024017,0.3572656214237213
ESIP,5,2022,negative,negative,0.8821175694465637,0.026410037651658058,0.09147235751152039
ESIP,5,2023,negative,negative,0.8788212537765503,0.04168461263179779,0.07949415594339371
ESIP,5,2024,positive,negative,0.7689819931983948,0.12315545976161957,0.10786250233650208
GDST,5,2021,negative,negative,0.7443696856498718,0.07391858845949173,0.18171174824237823
GDST,5,2022,positive,negative,0.9186311364173889,0.028432784602046013,0.05293603986501694
GDST,5,2023,negative,negative,0.7625290751457214,0.032920870929956436,0.20455002784729004
GDST,5,2024,negative,negative,0.5454567074775696,0.014134114608168602,0.44040918350219727
GEMA,5,2021,neutral,negative,0.5424835681915283,0.10135036706924438,0.3561660349369049
GEMA,5,2022,negative,negative,0.8307452201843262,0.08131153881549835,0.08794320374727249
GEMA,5,2023,negative,negative,0.8471096158027649,0.08273423463106155,0.07015618681907654
GEMA,5,2024,negative,negative,0.7652179002761841,0.02494783140718937,0.20983417332172394
GLOB,5,2021,negative,negative,0.7274188995361328,0.048946235328912735,0.22363480925559998
GLOB,5,2022,negative,negative,0.8540996313095093,0.03993317484855652,0.10596711188554764
GLOB,5,2023,negative,negative,0.7398887276649475,0.05614465847611427,0.20396670699119568
GZCO,5,2021,positive,negative,0.6529724597930908,0.24509122967720032,0.10193630307912827
GZCO,5,2022,negative,negative,0.9051369428634644,0.07574600726366043,0.0191170796751976
GZCO,5,2023,negative,negative,0.8068833947181702,0.04825453832745552,0.144862100481987
GZCO,5,2024,neutral,negative,0.6730929613113403,0.04171222075819969,0.2851948142051697
HOTL,5,2021,neutral,negative,0.6927149891853333,0.23252436518669128,0.07476061582565308
HOTL,5,2022,neutral,negative,0.8960297107696533,0.06966003030538559,0.03431013599038124
HOTL,5,2023,neutral,negative,0.934127926826477,0.04003489017486572,0.025837168097496033
IMAS,5,2021,negative,positive,0.0979442223906517,0.045862894505262375,0.8561928868293762
IMAS,5,2022,positive,negative,0.8562223315238953,0.04909006506204605,0.09468753635883331
IMAS,5,2023,negative,negative,0.8909679651260376,0.05644688382744789,0.05258512124419212
IMAS,5,2024,negative,negative,0.7846439480781555,0.0747738853096962,0.1405821442604065
INDS,5,2021,positive,negative,0.7158191204071045,0.2109230011701584,0.07325783371925354
INDS,5,2022,positive,negative,0.9334973692893982,0.04064260795712471,0.025860043242573738
INDS,5,2023,positive,negative,0.9320124387741089,0.03393765538930893,0.034049924463033676
INDS,5,2024,negative,positive,0.38516125082969666,0.22323673963546753,0.3916020393371582
IPOL,5,2021,negative,negative,0.7207992672920227,0.06394165009260178,0.21525909006595612
IPOL,5,2022,neutral,negative,0.8473434448242188,0.09114794433116913,0.06150854006409645
IPOL,5,2023,negative,negative,0.8574172854423523,0.04061693698167801,0.10196574777364731
IPOL,5,2024,negative,positive,0.17949838936328888,0.013317546807229519,0.807184100151062
ISSP,5,2021,positive,positive,0.14851851761341095,0.015913711860775948,0.835567831993103
ISSP,5,2022,negative,negative,0.8771358728408813,0.04072221741080284,0.08214198052883148
ISSP,5,2023,neutral,negative,0.7799757719039917,0.1497083604335785,0.07031597942113876
ISSP,5,2024,positive,negative,0.6925508379936218,0.04087858647108078,0.266570508480072
JRPT,5,2021,neutral,negative,0.595928966999054,0.08435876667499542,0.31971225142478943
JRPT,5,2022,positive,negative,0.8148574829101562,0.015438918955624104,0.16970360279083252
JRPT,5,2023,positive,negative,0.8696857690811157,0.0961691364645958,0.03414516523480415
JRPT,5,2024,positive,positive,0.467586487531662,0.023558028042316437,0.5088555216789246
KARW,5,2021,negative,negative,0.6121467351913452,0.0737989991903305,0.3140542805194855
KARW,5,2022,negative,negative,0.49291229248046875,0.07817871123552322,0.428909033536911
KARW,5,2023,positive,negative,0.7848178744316101,0.13187317550182343,0.08330903947353363
KARW,5,2024,positive,positive,0.2538710832595825,0.1630171239376068,0.5831117033958435
KOBX,5,2021,positive,negative,0.7104297280311584,0.0998387485742569,0.18973149359226227
KOBX,5,2022,negative,negative,0.6440792083740234,0.07544651627540588,0.2804742753505707
KOBX,5,2023,negative,negative,0.8345811367034912,0.0705033615231514,0.094915471971035
KOBX,5,2024,positive,negative,0.7959417700767517,0.17385664582252502,0.03020159713923931
LAPD,5,2021,neutral,negative,0.47241464257240295,0.37174153327941895,0.1558438390493393
LAPD,5,2023,negative,negative,0.5672009587287903,0.18177463114261627,0.2510245144367218
LAPD,5,2024,positive,negative,0.7163236141204834,0.17401838302612305,0.10965801030397415
LPKR,5,2021,negative,negative,0.8281934857368469,0.1457224041223526,0.026084084063768387
LPKR,5,2022,negative,negative,0.7977307438850403,0.11118140816688538,0.09108778834342957
LPKR,5,2023,negative,negative,0.8094649314880371,0.07293006032705307,0.117605060338974
LPKR,5,2024,positive,negative,0.6520922780036926,0.04509355127811432,0.30281421542167664
LRNA,5,2024,negative,negative,0.8972829580307007,0.05783787742257118,0.04487919807434082
