Ticker,Ticker_Fold,Year,YoY_Close_Category,Tone_Label_Prob,Negative_Prob,Neutral_Prob,Positive_Prob
ADHI,6,2021,neutral,neutral,0.17880477011203766,0.5259751677513123,0.29521995782852173
ADHI,6,2022,negative,negative,0.5858071446418762,0.3587379455566406,0.055454812943935394
ADHI,6,2023,negative,positive,0.03409586846828461,0.1928533911705017,0.7730506658554077
ADHI,6,2024,positive,positive,0.4388134479522705,0.02487209439277649,0.5363145470619202
AMFG,6,2021,positive,negative,0.7040565609931946,0.17861755192279816,0.11732587218284607
AMFG,6,2022,negative,negative,0.7608484029769897,0.23423968255519867,0.004911912139505148
AMFG,6,2023,negative,negative,0.4323588013648987,0.1370239555835724,0.4306172728538513
AMFG,6,2024,negative,neutral,0.2226182073354721,0.4600175619125366,0.3173641562461853
BUVA,6,2022,neutral,positive,0.30329906940460205,0.31944262981414795,0.3772582709789276
BUVA,6,2023,negative,positive,0.04520682245492935,0.09151573479175568,0.8632774949073792
BUVA,6,2024,positive,positive,0.013290384784340858,0.013474583625793457,0.9732350707054138
CARE,6,2022,negative,neutral,0.12303470075130463,0.8695253729820251,0.007439877837896347
CARE,6,2023,negative,neutral,0.4307851493358612,0.5546455979347229,0.014569229446351528
CARE,6,2024,positive,neutral,0.25439131259918213,0.7266165614128113,0.01899218186736107
CLPI,6,2021,positive,negative,0.45781368017196655,0.12864816188812256,0.4135381579399109
CLPI,6,2022,negative,negative,0.7857526540756226,0.06363904476165771,0.1506083458662033
CLPI,6,2023,positive,neutral,0.18104007840156555,0.7791292667388916,0.039830733090639114
CLPI,6,2024,neutral,positive,0.01166599988937378,0.039992570877075195,0.948341429233551
CMNT,6,2024,negative,positive,0.004663349129259586,0.011160064488649368,0.984176516532898
CPRO,6,2022,negative,negative,0.9680679440498352,0.009350030682981014,0.022581985220313072
CPRO,6,2024,neutral,negative,0.4843057692050934,0.0543614961206913,0.4613327085971832
DIGI,6,2021,negative,negative,0.6544370055198669,0.29445189237594604,0.05111114680767059
DIGI,6,2022,negative,negative,0.6896283030509949,0.303549587726593,0.006822103634476662
DIGI,6,2023,negative,negative,0.7937793135643005,0.19436326622962952,0.011857481673359871
DIGI,6,2024,positive,negative,0.5855112671852112,0.4069303274154663,0.007558461278676987
DUTI,6,2021,positive,neutral,0.03575890138745308,0.9504062533378601,0.01383479218930006
DUTI,6,2022,neutral,negative,0.9467547535896301,0.015066406689584255,0.03817887231707573
DUTI,6,2023,negative,positive,0.025181585922837257,0.00867330003529787,0.9661450982093811
DUTI,6,2024,negative,positive,0.01845529116690159,0.00820886343717575,0.9733358025550842
DVLA,6,2021,positive,positive,0.03571684658527374,0.03600221127271652,0.9282808899879456
DVLA,6,2024,positive,positive,0.15184421837329865,0.005582723766565323,0.8425731062889099
ELTY,6,2021,neutral,neutral,0.25624755024909973,0.6640334725379944,0.07971897721290588
ELTY,6,2022,neutral,neutral,0.06309596449136734,0.7500130534172058,0.18689103424549103
ELTY,6,2023,negative,positive,0.36283162236213684,0.16017624735832214,0.476992130279541
ESTI,6,2022,negative,negative,0.4822036325931549,0.4411974847316742,0.07659893482923508
ESTI,6,2024,neutral,neutral,0.34202468395233154,0.5883684754371643,0.06960687786340714
FAPA,6,2023,neutral,neutral,0.3184676170349121,0.5971089601516724,0.08442336320877075
FAPA,6,2024,neutral,neutral,0.02338484860956669,0.9601932168006897,0.01642186939716339
GMTD,6,2021,negative,negative,0.8678747415542603,0.1156039834022522,0.016521336510777473
GMTD,6,2022,neutral,negative,0.7459631562232971,0.04713565483689308,0.2069012075662613
GMTD,6,2023,positive,positive,0.09500008821487427,0.10342506319284439,0.8015748262405396
HERO,6,2021,positive,positive,0.0035974953789263964,0.008224091492593288,0.9881784319877625
HERO,6,2023,negative,neutral,0.04939582198858261,0.6840029358863831,0.26660123467445374
HERO,6,2024,negative,negative,0.8176320195198059,0.16835202276706696,0.014015916734933853
HEXA,6,2021,positive,neutral,0.35451510548591614,0.5631111860275269,0.0823737382888794
HEXA,6,2022,positive,negative,0.6869131922721863,0.1049792543053627,0.208107590675354
HEXA,6,2023,positive,neutral,0.07897203415632248,0.6582523584365845,0.2627756595611572
HEXA,6,2024,negative,positive,0.35554739832878113,0.1356133669614792,0.5088392496109009
ICON,6,2021,negative,positive,0.08443186432123184,0.07694148272275925,0.8386266827583313
ICON,6,2024,positive,negative,0.5800303220748901,0.1614871472120285,0.2584824562072754
INCI,6,2023,neutral,negative,0.8174600005149841,0.13636760413646698,0.04617246240377426
INCI,6,2024,positive,positive,0.4221593141555786,0.06033555045723915,0.5175051093101501
INDF,6,2021,positive,positive,0.07160302251577377,0.2668393850326538,0.6615575551986694
INDF,6,2022,neutral,negative,0.9451899528503418,0.034694597125053406,0.020115457475185394
INDF,6,2023,negative,positive,0.03721321001648903,0.4583599865436554,0.5044267773628235
INDF,6,2024,positive,positive,0.027281267568469048,0.4496793746948242,0.5230393409729004
INDX,6,2021,positive,positive,0.013035029172897339,0.020061388611793518,0.966903567314148
INDX,6,2023,negative,negative,0.9203471541404724,0.06888213753700256,0.010770697146654129
INPP,6,2022,positive,neutral,0.4305204749107361,0.46081873774528503,0.10866079479455948
INPP,6,2023,positive,negative,0.8518955707550049,0.025523502379655838,0.12258090823888779
INPP,6,2024,negative,positive,0.020486725494265556,0.1612098217010498,0.8183034658432007
INTA,6,2021,negative,negative,0.4121675193309784,0.22634898126125336,0.36148354411125183
INTA,6,2022,negative,negative,0.4749884605407715,0.2057209312915802,0.3192905783653259
INTA,6,2023,negative,negative,0.8122813105583191,0.17845788598060608,0.009260809980332851
INTA,6,2024,neutral,neutral,0.0325583890080452,0.6342304348945618,0.333211213350296
IPAC,6,2024,positive,positive,0.3820149898529053,0.055986251682043076,0.5619988441467285
IPCC,6,2021,positive,neutral,0.024176083505153656,0.9727320671081543,0.0030918295960873365
IPCC,6,2024,positive,positive,0.051942575722932816,0.06607220321893692,0.8819851875305176
ITMA,6,2021,neutral,positive,0.10605631023645401,0.1122644916176796,0.7816791534423828
ITMA,6,2022,negative,positive,0.06805258989334106,0.05240507051348686,0.879542350769043
ITMA,6,2023,positive,positive,0.005812081042677164,0.0036754594184458256,0.9905124306678772
ITMA,6,2024,negative,positive,0.09742476046085358,0.35566145181655884,0.5469138026237488
