Ticker,Ticker_Fold,Year,YoY_Close_Category,Tone_Label_Prob,Negative_Prob,Neutral_Prob,Positive_Prob
ADHI,6,2021,neutral,negative,0.4909876883029938,0.22678495943546295,0.2822273373603821
ADHI,6,2022,negative,negative,0.5321459174156189,0.21608427166938782,0.2517697215080261
ADHI,6,2023,negative,negative,0.4986572563648224,0.21081916987895966,0.29052358865737915
ADHI,6,2024,positive,negative,0.442040354013443,0.2230014204978943,0.3349582254886627
AMFG,6,2021,positive,negative,0.5502492189407349,0.1989102065563202,0.2508406341075897
AMFG,6,2022,negative,negative,0.4660429060459137,0.16688741743564606,0.36706969141960144
AMFG,6,2023,negative,negative,0.3863920569419861,0.24622082710266113,0.367387056350708
AMFG,6,2024,negative,positive,0.3510598838329315,0.2234169840812683,0.42552322149276733
BUVA,6,2022,neutral,negative,0.5026679635047913,0.24016499519348145,0.2571670413017273
BUVA,6,2023,negative,negative,0.4612937867641449,0.23638710379600525,0.30231910943984985
BUVA,6,2024,positive,negative,0.4221564829349518,0.20350006222724915,0.37434348464012146
CARE,6,2022,negative,positive,0.40518733859062195,0.12805786728858948,0.4667547643184662
CARE,6,2023,negative,negative,0.5368456244468689,0.1523539274930954,0.3108004629611969
CARE,6,2024,positive,negative,0.46588820219039917,0.1790418028831482,0.3550698757171631
CLPI,6,2021,positive,negative,0.4249601662158966,0.1507522463798523,0.4242876470088959
CLPI,6,2022,negative,negative,0.5917335152626038,0.16604268550872803,0.2422238290309906
CLPI,6,2023,positive,negative,0.4503777027130127,0.2160549759864807,0.3335673213005066
CLPI,6,2024,neutral,positive,0.3458413779735565,0.21595913171768188,0.43819954991340637
CMNT,6,2024,negative,negative,0.38863497972488403,0.2512950599193573,0.36006999015808105
CPRO,6,2022,negative,negative,0.48581767082214355,0.16305315494537354,0.3511291444301605
CPRO,6,2024,neutral,negative,0.49141228199005127,0.14886866509914398,0.3597191274166107
DIGI,6,2021,negative,negative,0.5036286115646362,0.14435037970542908,0.35202109813690186
DIGI,6,2022,negative,negative,0.5761474370956421,0.18662583827972412,0.2372267246246338
DIGI,6,2023,negative,negative,0.5915623307228088,0.2149754911661148,0.19346213340759277
DIGI,6,2024,positive,negative,0.5540098547935486,0.17104123532772064,0.27494892477989197
DUTI,6,2021,positive,positive,0.37158486247062683,0.24135927855968475,0.3870558738708496
DUTI,6,2022,neutral,negative,0.4132820963859558,0.18790635466575623,0.39881160855293274
DUTI,6,2023,negative,positive,0.35716351866722107,0.1552247256040573,0.4876118004322052
DUTI,6,2024,negative,positive,0.371571809053421,0.23570892214775085,0.39271920919418335
DVLA,6,2021,positive,positive,0.3710786700248718,0.2072697877883911,0.4216514825820923
DVLA,6,2024,positive,negative,0.4565998315811157,0.14438138902187347,0.3990188241004944
ELTY,6,2021,neutral,negative,0.436558336019516,0.24947810173034668,0.31396350264549255
ELTY,6,2022,neutral,negative,0.48485228419303894,0.30783507227897644,0.20731261372566223
ELTY,6,2023,negative,negative,0.4575008749961853,0.19202090799808502,0.3504781424999237
ESTI,6,2022,negative,negative,0.5218102335929871,0.191522017121315,0.28666773438453674
ESTI,6,2024,neutral,negative,0.4551094174385071,0.2078721523284912,0.33701834082603455
FAPA,6,2023,neutral,negative,0.39715760946273804,0.35179194808006287,0.2510504722595215
FAPA,6,2024,neutral,negative,0.41970252990722656,0.34036022424697876,0.2399372160434723
GMTD,6,2021,negative,negative,0.3986899256706238,0.2479223906993866,0.3533876836299896
GMTD,6,2022,neutral,positive,0.375996470451355,0.2308177798986435,0.39318567514419556
GMTD,6,2023,positive,negative,0.38047826290130615,0.2526390850543976,0.3668825924396515
HERO,6,2021,positive,negative,0.4263702630996704,0.1973150223493576,0.3763147294521332
HERO,6,2023,negative,negative,0.4691942632198334,0.23472188413143158,0.29608380794525146
HERO,6,2024,negative,positive,0.38643136620521545,0.2164679765701294,0.39710068702697754
HEXA,6,2021,positive,negative,0.49018266797065735,0.1737251728773117,0.33609217405319214
HEXA,6,2022,positive,negative,0.5124020576477051,0.216877743601799,0.27072015404701233
HEXA,6,2023,positive,negative,0.5853545069694519,0.18168312311172485,0.23296226561069489
HEXA,6,2024,negative,positive,0.36055788397789,0.20112498104572296,0.43831712007522583
ICON,6,2021,negative,negative,0.5031877756118774,0.24490869045257568,0.2519035339355469
ICON,6,2024,positive,positive,0.3228168785572052,0.1352296769618988,0.5419535040855408
INCI,6,2023,neutral,negative,0.5048954486846924,0.19830510020256042,0.2967993915081024
INCI,6,2024,positive,positive,0.3518892526626587,0.1903892606496811,0.4577215611934662
INDF,6,2021,positive,negative,0.4010729193687439,0.21571430563926697,0.38321274518966675
INDF,6,2022,neutral,negative,0.480969101190567,0.2019742876291275,0.31705665588378906
INDF,6,2023,negative,negative,0.40664926171302795,0.25181323289871216,0.3415375351905823
INDF,6,2024,positive,negative,0.4588022828102112,0.22631703317165375,0.3148806691169739
INDX,6,2021,positive,positive,0.39613208174705505,0.16458247601985931,0.4392854869365692
INDX,6,2023,negative,negative,0.5279979705810547,0.21910075843334198,0.25290122628211975
INPP,6,2022,positive,positive,0.3807995319366455,0.19427670538425446,0.42492377758026123
INPP,6,2023,positive,positive,0.3928157687187195,0.16047663986682892,0.44670751690864563
INPP,6,2024,negative,positive,0.37956300377845764,0.18648970127105713,0.43394723534584045
INTA,6,2021,negative,negative,0.42458125948905945,0.18347905576229095,0.3919397294521332
INTA,6,2022,negative,negative,0.5001886487007141,0.2035258710384369,0.2962854206562042
INTA,6,2023,negative,negative,0.4483964145183563,0.15275990962982178,0.3988437056541443
INTA,6,2024,neutral,negative,0.46694764494895935,0.23473498225212097,0.29831740260124207
IPAC,6,2024,positive,negative,0.5002642273902893,0.1971289962530136,0.3026067614555359
IPCC,6,2021,positive,positive,0.3463446795940399,0.20381727814674377,0.4498380720615387
IPCC,6,2024,positive,negative,0.4665444791316986,0.19848553836345673,0.3349699378013611
ITMA,6,2021,neutral,negative,0.4212321639060974,0.2946662902832031,0.2841014862060547
ITMA,6,2022,negative,negative,0.4264390170574188,0.17211297154426575,0.40144801139831543
ITMA,6,2023,positive,positive,0.39134481549263,0.13484421372413635,0.47381097078323364
ITMA,6,2024,negative,negative,0.5006346106529236,0.25559625029563904,0.2437690794467926
JTPE,6,2021,negative,positive,0.40006953477859497,0.13855671882629395,0.4613736867904663
JTPE,6,2022,positive,negative,0.5808156132698059,0.20277155935764313,0.21641284227371216
JTPE,6,2023,positive,negative,0.5114883780479431,0.18542179465293884,0.30308982729911804
KBLI,6,2022,negative,negative,0.4869570732116699,0.30422553420066833,0.20881730318069458
KBLI,6,2023,positive,negative,0.5099164843559265,0.2156880795955658,0.2743953466415405
KBLI,6,2024,neutral,negative,0.5128108859062195,0.22927148640155792,0.2579176127910614
KBLM,6,2021,positive,negative,0.41609734296798706,0.24166645109653473,0.3422362208366394
KBLM,6,2022,negative,negative,0.4785440266132355,0.28362157940864563,0.23783434927463531
